DD2[][0],DD2[][1],DD2[][2],DD2[][3],DD2[][4],DD2[][5],DD2[][6],DD2[][7],DD2[][8],DD2[][9],DD2[][10],DD2[][11],DD2[][12],DD2[][13],DD2[][14],DD2[][15],DD2[][16],DD2[][17],DD2[][18],DD2[][19],DD2[][20],DD2[][21],DD2[][22],DD2[][23],DD2[][24],DD2[][25],DD2[][26],DD2[][27],DD2[][28],DD2[][29],DD2[][30],DD2[][31],DD2[][32],DD2[][33],DD2[][34],DD2[][35],DD2[][36],DD2[][37],DD2[][38],DD2[][39],DD2[][40],DD2[][41],DD2[][42],DD2[][43],DD2[][44],DD2[][45],DD2[][46],DD2[][47],DD2[][48],DD2[][49]
0.0939489,0.0626383,-0.0370369,0.218563,-0.189846,-0.0977367,-0.303293,0.114693,-0.273772,-0.00144854,-0.02471,0.0450981,0.0818942,-0.00466192,-0.0171428,-0.0540001,0.114069,0.209922,-0.00503425,-0.0618977,-0.0163934,-0.132849,0.0850111,-0.0830245,-0.0691288,0.0221786,0.0968296,-0.0996309,-0.233357,-0.0780608,-0.1563,0.0664802,-0.171429,-0.0885886,0.0161402,-0.0503257,0.00567019,0.0484242,-0.0769881,-0.00793131,0.0301255,-0.0604546,-0.0148221,-0.0755711,0.00625737,0.0622623,-0.0351947,0.0253732,0.0208041,0.0319292
-0.0493632,0.11717,-0.165097,0.127246,-0.216336,-0.126543,-0.285962,0.16429,-0.157626,0.01014,-0.0307613,0.0183006,0.0986072,0.16317,-0.160816,-0.00500003,0.059886,0.210841,0.0352403,-0.0292809,-0.000840737,-0.0680767,0.182699,-0.0429948,-0.128788,0.0789302,0.130249,-0.124723,-0.155571,-0.112572,-0.0406699,1.08e-07,-0.00366312,-0.0555555,0.101754,-0.0373001,0.00103099,0.0284396,0.0439933,-0.0482486,-0.020502,-0.149091,-0.000988094,-0.137083,-0.0235862,0.0488489,-0.0253402,-0.0574626,0.00393583,0.0394307
-0.0183121,0.0987474,-0.101067,-0.00898192,-0.188963,-0.138889,-0.230503,0.194048,-0.0657307,-0.101883,-0.113464,0.0803923,0.169916,0.24359,-0.151837,0.00999992,0.188213,0.0702803,-0.0132722,0.0474424,0.0714586,-0.0356906,0.266219,-0.0378057,-0.120265,0.105675,0.178235,-0.100369,-0.142957,-0.0443713,0.0773524,-0.0475857,0.0901099,-0.0788287,0.217544,0.00177621,-0.103093,0.0899309,0.0397632,-0.0469268,-0.0502092,-0.158182,0.0563243,-0.0448155,-0.0842359,0.0670671,-0.121539,-0.125373,0.00534158,0.0238507
0.0700636,0.0162123,-0.0169492,-0.112275,-0.0843268,-0.191358,-0.0537262,0.192808,0.178047,-0.0555287,-0.231467,0.0640522,0.204457,0.234266,-0.11102,-0.0690001,0.18251,-0.0390446,-0.0498855,0.146034,0.119798,-0.167217,0.164802,-0.0467013,-0.0407198,-0.0273973,0.113967,-0.0361622,-0.162579,-0.0024651,0.0263158,-0.076277,0.107692,-0.00675681,0.196491,0.0260509,-0.179381,0.187548,0.0473774,-0.0608065,7.66e-08,-0.116364,0.0553361,0.0360282,-0.0931409,0.0454455,-0.176912,0.00597024,0.0123698,0.0405848
0.155255,0.0125277,0.0357816,-0.0464069,-0.0481237,-0.186214,0.119584,-0.00557953,0.185705,-0.159826,-0.12355,0.0196079,0.10195,0.217949,-0.125714,0.086,0.239544,-0.0620119,-0.0270022,0.190511,0.0525431,-0.186385,0.164057,-0.0496664,0.0397726,-0.0834964,0.0702657,-0.121771,-0.129643,0.0336894,-0.0685805,-0.16795,0.054945,-0.0112613,0.0378948,-0.035524,-0.124227,0.102229,0.0236887,-0.0740253,-0.03682,-0.0313637,0.0632411,0.0184535,-0.12491,0.0556558,-0.14641,0.129851,0.0528535,-0.00653974
0.105892,0.00294777,0.161331,0.23503,-0.0322297,-0.149177,0.161178,-0.00433984,0.189534,-0.120232,-0.0327785,-0.033987,0.00612813,0.0874126,-0.0710203,-0.0450001,0.264259,-0.0418006,-0.0572081,0.207932,-0.00672564,-0.271646,0.133482,-0.0593032,0.0587119,-0.118721,-0.0771207,-0.101107,-0.0981078,0.0501232,-0.203349,-0.138558,-0.0637363,-0.0638139,-0.0357896,0.0396684,-0.0304124,0.0568794,-0.0634517,-0.0416393,-0.0882845,-0.0709092,0.00098819,-0.0650263,-0.134777,0.0460462,-0.0290943,0.248507,0.0579138,-0.0411617
0.120223,-0.063375,0.245449,0.321856,-0.0578367,-0.0349795,0.214905,0.00805955,0.161455,0.186866,-0.00958142,0.0281046,-0.0785515,0.144522,-0.0579591,0.00599998,0.201521,-0.0445568,-0.0196796,0.122313,-0.0844893,-0.204891,0.0976883,-0.0830245,0.0132574,-0.0691455,-0.0574121,-0.156457,-0.0847934,-0.0115037,-0.196172,-0.072778,-0.0520148,-0.16967,-0.0673684,0.10302,0.00721644,0.000768683,-0.158206,-0.126239,-0.125941,-0.0309092,-0.0909091,-0.15993,-0.041396,0.0348347,0.100892,0.179104,0.0359853,-0.0394306
0.00159231,-0.179071,0.211551,0.357784,-0.0419427,0.101852,0.149047,0.211407,0.220166,0.378078,0.107413,0.107843,0.00947074,0.221445,-0.148571,0.044,0.156844,0.031695,0.0288331,0.0630096,-0.0277427,-0.107072,0.0790455,-0.0778355,-0.0085228,-0.0587084,-0.075407,-0.219188,-0.042747,-0.0328678,-0.236842,-0.140658,-0.0549451,-0.182432,0.045614,0.0686796,-0.014433,-0.0199846,-0.174281,-0.172505,-0.115063,-0.0213637,-0.0800395,-0.0861158,-0.0072203,0.0316318,0.158611,0.0753732,0.0421704,-0.0467397
0.0971337,-0.263817,0.251726,0.226048,-0.0944813,0.149177,0.133449,0.382517,0.379706,0.46789,0.332325,0.184314,0.109749,0.271562,-0.0342858,0.088,0.0076046,0.145613,0.107552,0.0240919,0.0521227,-0.0707204,0.143922,-0.157154,-0.0596591,-0.0489237,-0.0342759,-0.259779,0.000700742,0.0254725,-0.226475,-0.195241,-0.0197803,-0.194444,0.0814035,0.0378922,-0.0293815,-0.0176787,-0.204738,-0.160608,-0.105021,-0.0781819,-0.0395256,-0.0843585,0.00120332,0.0398399,0.0825903,0.0149255,-0.00534169,-0.016734
0.0246815,-0.313191,0.114878,0.0389222,-0.0335541,0.113169,0.192374,0.378797,0.446075,0.667793,0.483611,0.222876,0.249025,0.322844,0.118367,0.126,-0.0655894,0.159394,0.135927,0.00481832,0.0491804,-0.0879048,0.0574198,-0.216457,-0.0530303,-0.0880626,-0.0925449,-0.175646,-0.0728802,0.0673788,-0.220893,-0.0937718,-0.0937729,-0.183183,0.0491228,-0.00532863,0.00103091,-0.00230593,-0.192893,-0.122274,-0.0870292,0.0527272,0.0454545,-0.0149384,0.059687,0.0750752,-0.0103237,0.0910449,-0.0230532,-0.00192341
0.0437898,-0.24171,0.0081608,-0.0853293,0.0410595,0.113169,0.242634,0.396156,0.401404,0.663931,0.6117,0.0764707,0.265738,0.371795,0.102041,0.19,-0.00950567,0.222784,0.197254,0.0715345,0.0563261,-0.0892265,0.0425056,-0.182357,0.0255681,-0.111546,-0.130248,-0.0678966,0.000700742,0.00328682,-0.123605,-0.0804758,-0.0813187,-0.15015,0.0428071,-0.119005,-0.00257723,-0.0099923,-0.214044,-0.00528761,-0.0623431,0.0672725,0.0642292,0.0711775,0.0310468,0.128529,-0.0272173,0.185075,0.0165869,0.0580881
0.0238853,0.0574799,0.0295042,0.0224552,0.0454746,0.0606995,0.0970537,0.375077,0.328653,0.641719,0.686334,0.0496733,0.154318,0.291375,0.0506123,-0.00999998,0.0361216,0.147451,0.134096,0.174944,0.0651534,-0.0931923,0.0141685,-0.0793179,0.0407197,0.00652326,-0.0771207,-0.0273061,0.0868954,-0.0156121,-0.106858,-0.102169,-0.0124543,-0.0765766,-0.0133335,-0.0846655,-0.0757731,0.0514989,-0.120135,0.0158623,-0.107531,0.128182,0.0839921,-0.000878692,-0.0161253,0.103704,-0.055373,0.27612,-0.00759073,0.0169263
0.109872,0.120855,-0.021971,0.0898204,-0.00794709,0.0648147,0.0658579,0.226286,0.167837,0.487204,0.489662,-0.0189542,0.156546,0.206294,0.0146939,-0.033,0.18346,0.019752,0.0846682,0.266864,0.110971,-0.171844,0.0909768,0.0140845,0.0681818,0.162427,0.043702,0.0250923,0.128241,-0.0706655,-0.0805423,-0.0594821,-0.0109891,-0.104354,0.000701583,-0.0680876,-0.137629,0.0330515,0.00592218,-0.0138798,-0.0728033,0.177727,0.00494076,-0.00615118,-0.0447655,0.0374374,-0.01267,0.186567,-0.0165871,-0.0248124
0.151274,0.19381,-0.00941608,0.0344312,-0.0317881,-0.0380661,0.0710571,0.227526,0.0682833,0.310478,0.380736,-0.00718951,0.16546,0.0932402,-0.0367346,-0.2,0.276616,-0.0418006,-0.0160182,0.196442,0.118537,-0.122935,0.137211,0.074129,0.0596589,0.162427,0.136247,0.164576,0.0854941,-0.0139689,-0.0933014,-0.136459,0.00146516,-0.0713214,0.0814034,-0.0568383,-0.160309,0.0238279,-0.0321489,-0.054197,-0.0920502,0.0754545,0.0563243,0.0746926,-0.115042,0.00480485,-0.000469219,0.114179,0.02474,-0.0846317
0.175955,0.159175,-0.0382923,-0.019461,-0.0843268,-0.204733,0.0537262,0.128332,0.101468,0.027523,0.25769,0.0784314,0.212256,0.0699301,-0.0269388,-0.148,0.161597,0.00689021,-0.120366,0.133803,0.0895333,-0.100463,0.187174,0.0340994,-0.162879,0.0384867,0.211654,0.248709,0.0946039,-0.0838126,-0.153908,-0.239328,-0.0197803,-0.0578078,0.0659649,-0.0615749,-0.138144,0.0307456,-0.109137,-0.0370126,-0.08159,0.00681802,0.0602768,-0.0421792,-0.147533,-0.0556557,-0.010793,0,0.00421696,-0.0921332
0.101114,0.0626382,-0.146265,-0.0688621,-0.0251656,-0.265432,-0.032929,-0.0303781,0.0172304,-0.0255915,0.127585,0.103922,0.281337,0.0629373,0.0334695,-0.07,0.231939,0.0482315,-0.135011,0.081542,0.0466582,-0.129544,0.105891,0.0333581,-0.252841,0.0502283,0.173093,0.399262,-0.0273302,-0.134758,-0.195375,-0.102169,-0.156777,-0.102102,0.0673684,-0.0698638,-0.0793815,-0.00230593,-0.179357,-0.0191673,-0.120502,0.0559091,0.130435,-0.0061511,-0.0856801,-0.00840846,-0.0835288,-0.0925374,0.0410458,-0.10252
0.129777,-0.0854827,-0.106089,0.0269462,0.001766,-0.199589,0.0225303,0.109733,0.00574341,0.0284887,0.0479073,0.05817,0.230084,0.155012,-0.0106122,0.00699993,0.203422,0.115296,-0.0672768,0.027057,0.0508617,-0.163913,0.0775539,0.0326167,-0.272727,-0.0567515,0.0231363,0.466421,-0.0665732,-0.140509,-0.12201,-0.0531839,-0.126007,-0.108108,0.0715789,-0.15749,-0.0670104,-0.0199847,-0.218274,-0.0204893,-0.0882844,-0.0259092,0.158103,-0.139719,-0.0353792,0.0168169,-0.0361333,-0.00746273,0.0804049,-0.0232738
0.0660827,-0.135593,0.0357817,0.0898205,-0.00573961,-0.126543,-0.0259966,0.103534,0.0236119,0.107678,0.057993,0.0771242,0.152089,0.332168,-0.0669388,-0.00299992,0.158745,0.00137804,-0.0306635,0.12046,0.0168138,-0.118969,0.0111858,0.0526317,-0.172348,-0.0293541,0.00514151,0.328413,-0.0833918,-0.15037,-0.19378,0.0573829,-0.102564,-0.0623123,0.0322806,-0.16341,-0.114433,0.0591853,-0.0685279,-0.103767,-0.0163179,0.0231817,0.176877,-0.254833,0.0216606,-0.01021,-0.0441108,0.0746269,0.045263,-0.017888
-0.022293,-0.207074,0.156309,0.179641,0.00573948,-0.0360083,-0.0953206,0.120893,0.121889,0.116369,0.00655575,-0.00784313,0.100836,0.235431,-0.0440816,0.013,0.157795,-0.0675241,-0.0205949,0.171238,0.00378306,-0.210178,0.0141687,0.126019,0.0113636,-0.0254404,-0.0282775,0.217712,-0.114226,-0.085456,-0.224083,0.0874738,-0.156044,-0.0435434,0.00280686,-0.147425,-0.0896907,0.0637971,0.0143824,-0.0779908,0.0096234,0.031818,0.131423,-0.259227,-0.0409146,0.00540547,-0.0473956,0.107463,0.0132134,0.0101943
-0.0310511,-0.212233,0.116133,0.139222,0.0256069,0.135802,-0.142114,0.239926,0.107849,0.214872,-0.0287443,1e-07,-0.0250696,0.165501,0.0653063,-0.169,0.0104563,-0.132752,-0.0599541,0.0978503,0.0445566,-0.052875,-0.00745721,0.0652336,0.0625,-0.0841487,-0.0368466,0.0516606,-0.124037,-0.0345111,-0.0685805,0.0664802,-0.112821,-0.0097597,0.0266666,-0.133807,-0.05,0.0384319,-0.0160745,-0.144746,-0.0635982,-0.0854546,0.013834,-0.155536,-0.0705176,-0.0132132,-0.0661661,0.0626865,-0.0137757,-0.0286594
-0.062102,-0.16507,0.077213,0.110779,0.0384106,0.084362,-0.213172,0.206448,0.00574341,0.0661516,-0.160867,0.0287581,0.0328691,0.159674,0.0693879,-0.122,-0.119772,-0.0390445,-0.154233,0.0222387,0.0462379,-0.00396558,-0.0357943,-0.0200148,0.0738635,-0.168297,-0.0265638,-0.0944649,-0.133146,-0.0419064,-0.0637959,-0.00559832,-0.120147,-0.0217717,-0.0189474,-0.113085,-0.0783506,0.0222906,-0.0253808,-0.0859222,-0.100418,-0.125,-0.0760869,-0.128295,-0.0750903,-0.0178177,-0.0633505,0.0753731,-0.0598821,-0.0752067
-0.048567,-0.072955,-0.016949,0.152695,0.031788,0.0668724,-0.17331,0.154371,0.03127,0.00724291,-0.118507,0.0366014,0.0373259,0.0932401,0.0808164,-0.191,-0.124525,0.0813046,-0.139588,-0.0263157,0.058428,-0.0489094,-0.0760627,-0.0222387,-0.0482955,-0.0854533,-0.0359896,-0.183764,-0.0840925,0.0312243,-0.0669856,-0.0713785,-0.189744,-0.0720721,0.008421,-0.115453,-0.085567,-0.0307456,-0.0135363,0.00660926,-0.167364,-0.17,-0.0662056,-0.0764498,-0.0632974,0.0260262,-0.0732052,0.0238806,-0.0700029,-0.107136
0.0262737,-0.0235814,-0.0119271,0.163174,-0.0803532,-0.069959,-0.0225305,0.0489772,0.00191441,-0.0381458,-0.0549672,-0.0601308,0.054039,0.117716,0.0204083,-0.139,-0.075095,0.139182,0.0169337,-0.083395,0.0567466,-0.0806345,-0.114094,-0.0541142,-0.112689,-0.119374,-0.041131,-0.252398,-0.0623685,0.0205424,-0.0933015,-0.130861,-0.169963,-0.0848348,-0.034386,-0.12611,-0.0345361,-0.0645657,0.0203046,0.0581625,-0.153138,-0.228182,-0.156126,-0.170474,-0.073887,0.0150151,-0.0502111,0.0686567,-0.0334553,-0.0923254
-0.0605097,-0.0464259,0.0144383,1.09e-07,-0.185872,-0.0473252,0.0866551,-0.0886546,-0.0580727,-0.117335,-0.11649,0.00457523,0.00835654,0.192308,-0.133061,-0.087,0.013308,0.0629307,0.0517164,0.0307635,0.0630516,-0.0918705,-0.139448,-0.103039,-0.110795,-0.074364,0.0179949,-0.17417,-0.0231254,0.0304025,-0.151515,-0.139258,-0.179487,-0.0112613,-0.0378948,-0.0663113,-0.0701031,-0.0261338,-0.00676825,0.0984797,-0.01841,-0.193182,-0.150198,-0.311072,-0.109025,0.00500505,-0.0412952,0.0604478,-0.0241776,-0.0659742
-0.075637,0.000736943,0.0182048,-0.133233,-0.258278,-0.0185186,0.0623917,-0.215127,-0.0733887,-0.140512,-0.03883,0.0745099,0.0562674,0.0944057,-0.0946939,-0.119,0.0703423,-0.0454755,0.000457732,0.0467013,0.0210172,-0.124256,-0.116331,-0.0696812,-0.00568189,-0.00521852,0.076264,-0.0974168,-0.00911006,-0.00657352,-0.181021,-0.198041,-0.120879,0.0442943,-0.0421053,-0.00355242,-0.0381444,0.0722521,-0.0490693,0.0436218,-0.0129707,-0.0345455,-0.0503953,-0.196837,-0.193983,-0.00120124,-0.0492726,0.035821,-0.0306439,-0.0488556
0.0525478,-0.0427413,-0.01946,-0.218563,-0.208389,0.0997941,0.0155979,-0.150651,-0.11806,-0.117335,-0.00756428,0.108497,0.0952646,0.0512821,-0.0489795,-0.08,0.0579847,-0.210841,-0.0224255,0.100815,0.110551,-0.0442829,-0.0380313,-0.0859896,-0.00284098,-0.00587079,0.0711226,-0.0575646,0.0098108,-0.0476582,-0.0885167,-0.142757,0.0293039,0.0585585,-0.020351,0.0230906,-0.0185568,0.0922368,0.00592224,-0.0403173,-0.0502091,0.0040908,0.00197638,-0.0931458,-0.134055,-0.0310311,-0.0497419,0.0253731,-0.0222096,-0.0230814
0.0835987,-0.0722181,-0.0320149,-0.0748502,-0.135982,0.0390946,-0.00693245,-0.0948543,-0.14231,-0.126992,-0.150782,0.164052,0.021727,0.0769231,-0.0138776,0.0149999,0.0655893,-0.170418,-0.124943,0.0885842,0.0727197,-0.0449438,0.00372855,-0.0578206,0.0511363,0.0358774,-0.0291346,-0.0597785,0.0462508,-0.0534101,-0.076555,-0.0965709,0.0893772,0.00825831,-0.0105265,-0.0142096,-0.0015464,0.0438125,0.0338409,-0.0251159,-0.0698744,-0.0163636,0.199605,0.0536029,-0.0907341,-0.0342342,-0.082121,0.117164,-0.006466,-0.0409694
0.171974,-0.0604274,0.00690526,0.0643713,-0.0145696,0.0288065,0.12305,-0.0973341,-0.0721124,0.0120715,-0.157842,0.164706,-0.0696379,0.0244756,-0.00979595,0.045,0.0836501,-0.144694,-0.141419,0.0711638,-0.0210172,-0.0356906,-0.0283371,-0.0674575,-0.035038,0.121983,-0.109683,-0.110701,0.0960056,-0.0895644,-0.116428,-0.125962,0.00146504,-0.063063,-0.0414035,-0.0023684,-0.00412379,0.0199847,0.0118442,0.0145406,-0.148117,-0.0795456,0.147233,0.0518454,-0.0789411,-0.0398398,-0.0882215,0.171642,0.00787176,-0.0257743
0.231688,-0.00368449,0.0282487,0.0568863,0.126269,-0.114198,0.126516,-0.123373,-0.134652,0.110575,0.0479073,0.0352941,-0.182173,-0.00466192,-0.103673,0.12,0.119772,0.00137804,-0.123112,0.0326168,-0.0184953,0.0052875,-0.0320656,-0.0237213,-0.0426137,0.0984997,-0.133676,-0.0944649,0.138753,-0.0821694,-0.126794,-0.0881735,-0.010989,-0.115616,-0.0336843,-0.0242747,-0.00463928,-0.046887,0.0659898,0.108394,-0.149791,-0.00727281,0.0760871,0.0448156,-0.0490976,-0.03003,-0.136086,0.125373,0.0570705,-0.0317369
0.22293,-0.0346351,-0.0533585,0.0359281,0.140397,-0.13786,0.0502599,-0.0117793,-0.331206,0.0883631,0.0186587,0.0555556,-0.232312,0.0501166,-0.132245,0.144,-0.0237643,0.0169959,-0.0745995,0.0478131,-0.00420349,-0.0317249,-0.0499627,-0.0207562,-0.0814394,0.0482712,-0.0565553,-0.0782287,0.130343,0.0361545,-0.134769,-0.0328901,-0.121612,-0.0555557,-0.0498246,-0.0272351,-0.0278351,-0.0776326,0.00253815,0.103106,-0.0489539,-0.0472728,0.0177867,-0.0887521,-0.0584839,-0.00640639,-0.108869,0.0671642,0.0382344,-0.00711669
0.185509,-0.120855,-0.180163,-0.169161,-0.113024,-0.130659,-0.112652,-0.0613764,-0.249521,-0.161758,0.319213,-0.0620914,-0.250139,0.0594406,-0.281633,-0.142,-0.109316,-0.0114836,-0.0508008,0.04596,0.0218579,-0.0812954,-0.0790455,0.00074122,-0.0255682,0.00587089,0.0908313,-0.118081,0.0777855,0.0682004,-0.0869219,-0.0391882,-0.117216,-0.0067567,0.0414035,0.0236826,-0.0134021,-0.0099923,-0.0143823,0.161269,-0.154812,-0.136364,-0.049407,-0.0685412,-0.0948255,-0.0412411,-0.204599,-0.0626866,-0.0106833,-0.022312
0.283439,0.357406,0.148776,-0.257485,0.120088,0.390946,0.183709,0.321761,0.451181,0.117335,0.998991,-0.0313725,0.140947,0.132867,-0.0906123,0.189,-0.209125,-0.122646,0.0736843,0.138992,0.100883,-0.136153,-0.129008,-0.0652336,-0.0236742,0.037182,0.107112,-0.184502,0.0287316,0.023829,-0.0677831,-0.0475856,-0.0849818,-0.0412913,0.0582456,0.116045,0.0118556,0.0545735,0.0355331,0.100462,0.186193,0.0922726,0.488142,-0.0166959,-0.0428399,-0.0690691,-0.160957,-0.0425374,0.0028113,-0.0321215
0.714968,0.955048,1.10923,0.170659,0.74702,1.11934,0.729636,0.869808,1.40077,0.703525,1.72315,0.683007,1.01226,0.623543,0.778776,0.858,0.0941066,0.242076,0.711671,0.236472,0.142917,-0.253139,-0.164802,-0.0904374,-0.100379,0.0326158,-0.00599826,-0.191882,-0.0049054,-0.0690222,-0.0988835,-0.156753,-0.10696,-0.0247747,-0.0463159,0.0627591,0.0293814,-0.0269024,-0.120981,0.153998,0.760251,0.740454,1.1581,0.523726,0.346089,0.244445,0.330831,-0.102985,0.0314872,-0.0338526
1.30255,1.51805,1.87508,0.994012,1.61766,1.92181,1.38302,1.54929,2.04403,1.5775,2.24155,1.41046,1.99833,1.30769,1.45224,1.671,0.976236,0.964171,1.67826,0.359896,0.251366,-0.136153,0.00969424,0.0637509,-0.0482956,0.279191,0.129392,0.0398525,0.114226,-0.061627,0.00637952,-0.0818755,-0.0688645,0.0382883,-0.0336843,0.098875,0.0989691,0.0422751,-0.0321489,0.136153,1.35774,1.55909,1.97826,1.26274,0.963176,0.798999,1.17222,0.0320896,0.0179927,-0.0292363
1.67994,2.03537,2.36221,1.61677,2.32141,2.30761,1.80589,2.03534,2.36056,2.1154,2.43016,2.25425,2.89081,1.91958,1.98122,2.289,1.73954,1.73679,2.17346,0.727205,0.553594,0.254461,0.506338,0.49444,0.374053,0.638617,0.456727,0.712177,0.599159,0.266228,0.427432,0.220434,0.289377,0.237237,0.321403,0.280047,0.27268,0.424289,0.428088,0.358889,1.85272,2.26227,2.43281,1.86995,1.53815,1.42563,1.93243,0.0395523,-0.0165869,-0.0365455
1.74522,1.90346,2.32455,2.32186,2.63444,2.17078,1.70364,2.20893,2.11423,2.09705,2.21432,2.65359,3.2039,2.54079,2.1649,2.588,2.39068,2.14469,2.33272,1.053,0.898697,0.64772,0.978374,0.92513,0.799242,1.06262,0.863753,1.28708,0.996496,0.702547,0.811802,0.712386,0.562637,0.572072,0.727017,0.551214,0.529897,0.843198,0.894247,0.590218,1.97699,2.47727,2.40514,2.10369,1.97762,1.83644,2.41389,0.121642,-0.0854654,-0.0165416
1.43949,1.61828,1.76585,2.22006,2.13245,1.64815,1.63605,1.90763,1.69943,1.44616,1.75139,2.65621,2.91086,2.52564,1.78694,2.457,2.6635,2.14469,1.83844,1.2209,1.1177,0.884336,1.10664,1.13343,1.12689,1.35812,1.1928,1.58598,1.1843,1.09203,1.0949,1.08607,0.846154,0.897898,1.19298,0.844878,0.752577,1.22982,1.19036,0.853932,1.61004,1.96545,2.00692,1.61248,2.06835,1.84505,2.17879,0.13806,-0.136632,-0.0173111
1.03822,1.46205,1.3189,1.96557,1.64945,1.17387,1.55806,1.65716,1.49011,1.24819,1.70398,2.41765,2.42618,2.32168,1.57878,2.406,2.11597,1.73036,0.989016,1.22572,1.08281,0.962327,1.06562,0.991846,1.22917,1.4651,1.21251,1.44576,1.14226,1.23911,1.18979,1.22043,0.857143,0.952703,1.35649,1.06572,0.842268,1.3651,1.33503,0.861864,1.39331,1.49955,1.78458,1.13972,1.8219,1.46947,1.70202,0.168657,-0.14366,-0.0650124
1.08041,1.3014,1.34652,1.81737,1.30199,0.893004,1.36395,1.47489,1.38673,1.25109,1.61422,2.29412,2.25014,2.30187,1.69959,2.434,1.65209,1.52182,0.899314,1.06486,0.801177,0.746861,0.840418,0.711638,0.848485,1.09785,0.985433,1.07306,0.85494,1.23583,0.935407,1.13716,0.727473,0.882883,1.15018,0.9254,0.863402,1.19908,1.23604,0.847984,1.21255,1.20227,1.55929,0.79877,1.66907,1.21341,1.33787,0.110448,-0.1535,-0.102712
1.05653,1.18865,1.16824,1.69761,1.23841,0.799383,1.06239,1.41538,1.10083,1.30034,1.50731,2.04379,2.161,2.08508,1.40327,2.227,1.4924,1.49242,1.00366,0.777613,0.525431,0.546596,0.685309,0.541883,0.560606,0.714938,0.799486,0.730627,0.590049,1.18981,0.755981,1.0175,0.596337,0.719219,1.00561,0.759621,0.806701,0.926979,1.17174,0.52875,1.07699,1.00955,1.58992,0.705624,1.62455,1.06246,1.25669,0.222388,-0.10149,-0.109829
0.882961,1.21518,1.12053,1.28293,1.1223,0.645061,0.745234,1.15251,0.849394,1.21922,1.31669,1.89935,2.16992,1.6352,1.24653,1.865,1.22243,1.56316,1.12449,0.688288,0.308953,0.459352,0.632364,0.464789,0.440341,0.390737,0.673522,0.667897,0.48213,1.14215,0.751196,0.915325,0.564102,0.533784,0.904561,0.625222,0.651546,0.80784,1.08122,0.47191,1.03347,0.799091,1.23814,0.65993,1.60481,1.09149,1.25622,0.195522,-0.0843408,-0.0915561
0.680732,0.973471,1.02009,1.1497,1.23797,0.56893,0.299827,0.83633,0.573708,0.955577,1.21785,1.59739,1.79554,1.52797,0.97551,1.7,1.32414,1.59072,1.2151,0.563751,0.297184,0.453404,0.634601,0.354336,0.414773,0.279844,0.501285,0.657565,0.367905,1.16845,0.730462,0.857943,0.514286,0.527027,0.753684,0.513322,0.474742,0.681015,0.92978,0.512227,0.878243,0.729091,0.939723,0.617751,1.56606,1.16897,1.24355,0.258955,-0.045263,-0.0523176
0.59793,1.05969,0.849341,0.964072,1.21501,0.573045,0.488735,0.575945,0.447352,0.686142,0.942511,1.44183,1.6195,1.36597,0.825306,1.682,1.29183,1.53284,1.11625,0.492958,0.332493,0.360872,0.426547,0.115641,0.456439,0.328767,0.275921,0.593358,0.284513,0.988496,0.635566,0.741778,0.476923,0.603604,0.614737,0.445234,0.349485,0.673328,0.624365,0.529412,0.813808,0.513182,0.711463,0.321617,1.54224,1.16236,1.10605,0.22612,-0.0463875,-0.0311598
0.505573,0.925571,1.08788,0.938623,1.15894,0.466049,0.512998,0.566026,0.44097,0.663931,0.839637,1.27059,1.28301,1.34849,0.801633,1.62,1.00665,1.40331,0.825172,0.487398,0.239176,0.33774,0.362416,-0.0370645,0.482008,0.315721,0.209083,0.515867,0.22705,0.797042,0.657895,0.648006,0.339194,0.605856,0.451228,0.499112,0.265464,0.607225,0.529611,0.567746,0.691214,0.528182,0.536561,0.302285,1.48087,1.0048,0.901924,0.185821,-0.0238965,0.00750145
0.551751,0.960206,1.38795,0.968563,1.00309,0.374486,0.561525,0.745815,0.483089,0.719942,0.727685,1.11242,1.02563,1.3648,0.808163,1.574,0.815589,1.40239,0.765675,0.473314,0.217318,0.341044,0.310962,-0.0214973,0.390151,0.243314,0.170523,0.433948,0.294324,0.719803,0.500797,0.710987,0.30696,0.738739,0.432281,0.507401,0.323711,0.637971,0.603215,0.647059,0.583264,0.576818,0.676878,0.320738,1.37232,0.873273,0.752229,,,
0.571656,0.931467,1.58883,0.947605,1.00221,0.248971,0.729636,0.950403,0.391193,0.598262,0.649017,0.969935,1.0234,1.22145,0.677551,1.321,0.640684,1.19293,0.498398,0.452187,0.309794,0.304693,0.325876,0.0652335,0.330492,0.193738,0.298201,0.416236,0.316048,0.619556,0.417065,0.622813,0.257875,0.683934,0.518596,0.690941,0.446907,0.618755,0.663283,0.612029,0.51841,0.599091,0.81917,0.43761,1.37377,0.706306,0.642421,,,
0.540605,0.924097,1.46579,0.760479,0.742163,0.25,0.708839,0.99752,0.395022,0.538387,0.750883,0.819608,0.943175,1.03846,0.679184,0.935,0.527566,1.00551,0.401373,0.562639,0.381673,0.278916,0.294556,0.132691,0.354167,0.151989,0.363325,0.379336,0.30904,0.529992,0.358852,0.658503,0.311355,0.521772,0.54807,0.692718,0.603608,0.653344,0.611675,0.692663,0.58954,0.625,0.942688,0.534271,1.3006,0.588388,0.572971,,,
