DD1[][0],DD1[][1],DD1[][2],DD1[][3],DD1[][4],DD1[][5],DD1[][6],DD1[][7],DD1[][8],DD1[][9],DD1[][10],DD1[][11],DD1[][12],DD1[][13],DD1[][14],DD1[][15],DD1[][16],DD1[][17],DD1[][18],DD1[][19],DD1[][20],DD1[][21],DD1[][22],DD1[][23],DD1[][24],DD1[][25],DD1[][26],DD1[][27],DD1[][28],DD1[][29],DD1[][30],DD1[][31],DD1[][32],DD1[][33],DD1[][34],DD1[][35],DD1[][36],DD1[][37],DD1[][38],DD1[][39],DD1[][40],DD1[][41],DD1[][42],DD1[][43],DD1[][44],DD1[][45],DD1[][46],DD1[][47],DD1[][48],DD1[][49]
-0.0540843,-0.128557,0.080432,-0.0986937,0.0767807,0.00397614,0.0538195,0.196439,0.357143,0.0741271,-0.0112677,0.140585,0.178888,0.136429,0.140244,0.148042,0.0838324,0.048281,0.0166952,-0.0285126,-0.00686241,0.121111,0.0992795,-0.176354,0.00395263,-0.0740742,-0.0904799,-0.0140186,0.0148724,0.0373832,0.0253599,-0.00380459,0.0598389,-0.0156783,-0.00756693,-0.027907,0.290443,0.136334,-0.0211103,-0.107556,0.0219524,-0.0399999,0.20983,-0.110142,0.0948368,0.157986,0.0755113,0.749455,0.472822,0.370118
0.0488623,-0.120052,0.0240096,-0.0682147,0.0550418,0.143141,0.104167,0.171513,0.165105,0.011956,-0.00563399,0.173664,0.0916561,0.171852,0.0449696,0.0878352,0.151412,0.0343819,0.043271,-0.0762625,-0.0133436,0.215,0.172138,-0.116909,-0.0474307,0.0468409,-0.0944139,0.0288163,0.0205381,0.0887851,0.00891023,-0.0019023,0.0500575,-0.0204499,0.0209546,0.0418605,0.175291,0.122186,-0.0555121,-0.165419,0.0270902,-0.0409877,0.151229,-0.0861505,0.0874605,0.155392,0.103304,0.853305,0.596099,0.354274
0.101828,-0.103696,-0.0576232,-0.181422,0.0716929,0.125249,-0.0347222,0.0860534,0.118267,0.00334757,-0.0187794,0.0852418,0.127054,0.0914313,-0.023628,0.0969075,0.142002,0.0446232,-0.00374792,-0.0930951,0.00457494,0.168889,0.132106,0.014531,-0.0695652,0.0784312,-0.0519276,0.0389408,0.0148725,0.0600801,0.0171351,0.0310717,-0.0184119,-0.121336,0.0762515,0.0430233,0.0186481,0.00450157,-0.0594214,-0.213751,0.100887,-0.00395062,0.0198487,0,0.0890412,0.125783,0.0419507,0.906318,0.707672,0.302137
0.171951,-0.0958456,-0.030012,-0.00725678,0.0346901,0.0427436,-0.0295139,-0.0243322,0.0948477,-0.00334779,0.0469483,0.0629771,0.146018,0.0837721,-0.0518292,0.00948469,0.12917,0.0731529,0.0187394,-0.0415666,-0.0221121,0.0594445,0.00880712,0.0680318,-0.058498,0.0544661,-0.0802517,-0.0397196,-0.0375353,-0.0233644,-0.0150789,-0.0399493,0.00402758,-0.179959,0.064028,0.0343024,-0.0620046,-0.0405144,-0.0187647,-0.159292,0.112097,-0.00395052,-0.00945179,0.0632496,0.0911487,0.119516,-0.0760357,0.675382,0.716775,0.239683
0.0496083,-0.166503,-0.0768308,0.088534,-0.0124884,0.0129225,0.0520834,-0.0706231,0.156909,0.0435199,0.0582159,0.14313,0.157396,0.206319,-0.0251524,0.0861858,0.118905,0.0826628,0.0923339,0.0302301,-0.0629051,-0.156111,-0.0216174,0.0825628,-0.0387352,-0.00599141,-0.159717,-0.175234,-0.0630312,-0.0687583,-0.0562029,-0.0291692,0.0483314,-0.210634,0.0139697,0.0767441,-0.0484848,-0.0694534,0.0203285,-0.0612661,0.0817374,0,-0.0633271,0.0730643,0.0821918,0.0540305,-0.103303,0.580247,0.638492,0.246315
-0.0637822,-0.0827609,-0.0684274,0.145138,-0.0647548,-0.0248509,0.203125,-0.00296724,0.217799,0.113343,0.0460093,0.101145,0.0752213,0.266635,0.0602135,0.130722,0.154833,0.0987564,0.100511,0.0752318,-0.0934045,-0.236667,0.00160119,-0.00264197,0.0229251,0.019063,-0.245476,-0.114486,-0.0410766,-0.158878,-0.0164495,0.0310717,0.0207134,-0.158146,-0.00523859,0.041279,-0.0354313,-0.111897,0.139953,0.0285909,0.105091,-0.0577778,-0.164461,-0.117775,0.0711277,-0.0456019,-0.0529628,0.431373,0.522237,0.197495
-0.139873,-0.0552829,-0.111645,0.201742,-0.0605921,0.0367793,0.265625,0.0278933,0.26815,-0.00908667,0.124882,0.128499,-0.0372945,0.331738,0.0480184,0.233815,0.142857,0.0958303,0.0357751,0.0831329,-0.0365994,-0.186667,0.0296237,-0.0607662,0.0355732,0.014161,-0.165224,-0.0482865,-0.0559492,-0.176903,0.0219329,-0.0545339,0.0747986,-0.0954328,-0.0413271,0.0436046,0.081119,-0.0752411,0.131353,0.0496937,0.0476413,-0.130864,-0.189036,-0.241003,0.067176,-0.0555436,0.0477189,0.538853,0.469701,0.26437
-0.21298,0.0219169,-0.037215,0.203193,-0.085569,0.053678,0.279514,0.0635017,0.145199,-0.0530847,0.0309858,0.212468,-0.023388,0.269507,-0.0701218,0.173608,0.167665,0.108266,0.0173764,0.0790107,0.0270683,-0.0799999,0.135308,-0.120211,-0.0466404,0.0348583,-0.152636,0.0412773,0.00920674,-0.168224,-0.075394,-0.0735574,0.0655926,0.00477159,0.00232824,0.0796512,0.0899767,0.0469453,0.0703676,0.0340366,0.0158805,-0.138272,-0.139887,-0.281352,0.0234459,-0.0164254,0.0744625,0.607843,0.379194,0.257369
-0.187617,-0.0173372,0.0744297,0.140784,-0.0120259,-0.0119284,0.144097,0.074184,0.108899,-0.115256,0.00563378,0.227099,-0.0252844,0.176639,-0.112805,0.0845363,0.19846,0.0738845,-0.0269166,0.0979043,0.0609988,-0.00499993,0.144916,-0.108322,-0.0490118,-0.0321352,-0.113297,0.0817758,0.0155807,-0.170895,-0.109664,-0.0697526,0.0212888,0.0306748,0.0256111,0.027907,0.110023,0.0180064,0.0422205,0.0306331,-0.0172817,-0.0587654,-0.170132,-0.226827,-0.0366174,0.0347958,-0.00839011,0.624546,0.321196,0.207627
-0.136143,-0.0264965,0.00480177,0.161103,0.10592,-0.0397614,-0.0590278,-0.00652801,-0.0199064,-0.000478277,-0.0760564,0.276718,0.00316055,0.0904738,-0.206555,-0.103505,0.201027,0.0380395,-0.0841566,0.117142,0.0983607,-0.00888888,0.126501,-0.194848,-0.0213438,-0.108933,-0.102282,0.0630841,-0.0538244,-0.158879,-0.092529,-0.117945,0.052359,-0.0395365,0.0861466,0.00348839,0.0685315,0.0848875,0.0711493,0.0136148,-0.0593181,-0.0809876,-0.183365,-0.236641,-0.0413592,0.0538146,-0.0293656,0.532317,0.303251,0.202653
-0.101828,-0.148184,-0.204082,0.278665,0.192414,0.0377733,-0.152778,0.0729972,-0.002342,0.222382,-0.0150236,0.232188,0.00695322,0.0272858,-0.246189,-0.0820618,0.102652,0.0724214,-0.118228,0.163861,0.0590926,-0.106111,0.172938,-0.194188,-0.0648221,-0.168301,-0.107002,-0.00856697,-0.0311616,-0.128839,-0.0363261,-0.184528,0.0678941,-0.0681663,0.165891,-0.0639534,0.0279721,0.183923,0.0312744,0.0524167,-0.00560477,-0.0483951,-0.179584,-0.111232,-0.0126448,0.0252862,-0.134242,0.520697,0.322497,0.249263
-0.0630361,-0.189401,-0.202881,0.203193,0.29741,0,-0.154514,0.0813058,-0.0807962,0.411765,0.00751164,0.161578,-0.04488,0.0569651,-0.147866,0.0556703,0.0923868,0.106803,-0.0930153,0.135692,0.0423179,-0.127778,0.190553,-0.235799,-0.0885375,-0.117103,-0.122738,-0.0342679,-0.0630312,-0.146195,0.0233037,-0.160431,0.0224396,-0.180641,0.135041,-0.126163,-0.0228438,0.126045,0.0101642,0.0176991,0.0219524,-0.131358,-0.165406,-0.122137,0.0160696,-0.0229091,-0.11484,0.326797,0.297789,0.246315
-0.00410303,-0.133137,-0.17527,0.0174165,0.271045,0.0725646,-0.00868051,0.0813058,-0.106557,0.542802,-0.00375606,0.141858,-0.178255,0.108664,-0.0876524,0.0367012,0.0419163,0.0643746,0.00579221,0.0546203,0.0487991,-0.085,0.0264214,-0.235139,-0.0664031,-0.0272333,-0.0881195,0.0031154,-0.155807,-0.126836,0.0911585,-0.197844,0.0678941,-0.197001,0.0844005,-0.101744,0.0354313,0.0790997,-0.10946,0.0258679,0.0144792,-0.0864198,-0.0680529,-0.038168,0.012645,-0.0691593,-0.0713162,0.417575,0.345904,0.22734
-0.0585603,0.000981286,-0.201681,-0.0696661,0.236355,0.129225,0.104167,0.097923,-0.0761125,0.566714,0.0629107,0.118321,-0.127686,0.01101,-0.122713,-0.0202061,0.0119762,0.115582,0.0609881,0.0281689,0.0324056,-0.0844444,0.0512409,-0.227873,-0.0822134,0.0571894,-0.120378,0.0358256,-0.116856,-0.108812,-0.0054831,-0.195308,0.0995397,-0.147921,0.0279394,-0.11686,0.0452215,0.0578778,-0.0844409,-0.015657,0.045306,-0.0538271,-0.00567117,0.113413,0.0242361,-0.0646207,-0.0812794,0.607117,0.316515,0.186625
-0.0816859,0.0107949,-0.0456183,-0.267054,0.151711,0.184891,0.236111,0.0302672,-0.0292739,0.354376,0.0300469,0.108779,-0.096713,-0.0167544,-0.0442073,-0.0531958,0.0256631,0.0307243,0.108688,0.027482,-0.0251621,-0.056111,0.0536429,-0.138705,-0.0205534,0.0936817,-0.137687,0.0747663,-0.0856941,-0.0467289,-0.0294722,-0.184528,0.0805523,-0.131561,0.00814894,-0.0715116,0.02331,-0.058521,-0.0164191,-0.0333562,0.00233541,0.0479012,0.0964082,0.249727,0.0202845,-0.0523017,-0.0886209,0.664488,0.347724,0.145357
0.0167848,-0.025188,-0.00240106,-0.149492,0.154024,0.157058,0.173611,-0.0563796,-0.0339579,0.29603,0.0347417,0.153944,-0.00948175,-0.100048,0.0282014,-0.166185,-0.0213857,-0.0380396,0.0691652,-0.104775,0.00343126,-0.018889,0.0640512,-0.112946,-0.0102766,0.0985837,-0.129819,0.0872274,-0.110482,0.0046729,-0.112406,-0.168675,0.0512083,-0.0879346,-0.0558789,-0.0424418,-0.00466199,-0.0533762,0.0836591,-0.0891762,0.0233535,0.0641976,0.05293,0.145038,0.0455744,-0.0533824,-0.0456214,0.660131,0.373732,0.202284
0.0548302,-0.0978083,-0.0804322,0.0290276,0.0592043,0.0675943,-0.00173609,0.00890233,0.173302,0.0674318,0.0478873,0.108779,0.0252844,-0.127812,0.0327745,-0.251959,0.0658684,0.117776,-0.0303237,-0.0494676,0.00953103,0,0.130504,-0.0667107,-0.00553366,0.0860564,-0.0763178,0.0498443,-0.052408,0.0260347,-0.200137,-0.167406,-0.0385501,0.0218132,-0.0523865,-0.0784883,-0.0172494,-0.0109324,0.0117279,-0.0517358,0.107893,0.0444444,0.15879,0.154853,0.028978,-0.0345796,-0.00943885,0.557734,0.344083,0.32185
0.0511003,-0.0873405,-0.00960388,0.325109,0.0388529,-0.0477138,-0.0833334,-0.0278931,0.190867,0.033955,0.0751172,0.0833333,0.0467764,-0.0904739,-0.0068597,-0.0680412,0.051326,0.151426,-0.0344122,0.00687046,0.0503241,-0.0249999,0.15052,-0.0449141,-0.117786,0.0452068,0.00786776,0.0295949,-0.0637395,0.012016,-0.174777,-0.0640456,-0.122555,0.0224949,-0.0389988,-0.118023,-0.013986,-0.0154341,-0.0797497,-0.104153,0.0485754,-0.117037,0.0869565,0.100327,0.0645417,0.0456018,0.0246461,0.445897,0.33316,0.374724
-0.0496083,-0.0487406,-0.00120053,0.484761,-0.0226642,-0.11829,0.0694446,-0.00296741,0.148712,0.0636059,0.104225,0.101145,-0.00505689,-0.0292006,-0.0724084,0.0103095,0.0744227,0.164594,0.0637139,0.0467192,0.110179,-0.0599999,0,-0.018494,-0.152569,-0.00817006,0.110936,-0.0233645,-0.108357,-0.0226969,-0.128855,0.00253646,-0.111047,-0.00886157,-0.0873108,-0.104651,0.0195804,0.0186495,-0.117279,-0.098026,0,-0.164938,0,-0.076336,0.0376714,0.10201,0.0603041,0.477124,0.307152,0.304164
-0.0458783,0.0487406,-0.0144059,0.451379,0.00416285,-0.106362,0.112847,0.0504451,0.0772834,0.0578671,0.186854,0.104962,0.0126423,0.115366,-0.0708841,0.0589693,0.190761,0.117776,0.139353,0.150807,0.0975982,-0.119444,-0.00240182,-0.0468956,-0.132016,0.0108932,0.0881196,-0.067757,-0.0354108,0.0300401,-0.12063,-0.00951168,-0.102417,0,0.00756684,-0.0965116,-0.0424242,-0.0115756,-0.133698,-0.13002,0.0765998,-0.198518,-0.137996,0.00545251,0.0450475,0.11541,0.045097,0.514888,0.257217,0.225497
-0.10332,0.0258424,0.0312123,0.288824,-0.0286773,-0.027833,0.149306,-0.0777446,-0.0983606,0.0129124,0.114554,0.10369,0.0170671,0.17281,-0.0670731,0.102681,0.248075,-0.00585223,0.234753,0.132944,0.0125811,-0.125,-0.0152122,0.0244386,-0.105138,0.027233,0.0283241,-0.169003,0.0169972,0.0473967,-0.0671692,-0.088142,-0.0316457,0.0204499,0.065192,-0.00116277,-0.0312354,0,-0.160281,-0.076923,0.00794027,-0.0869136,-0.112476,0.0152672,0.0703374,0.101578,-0.00209761,0.456064,0.279064,0.10888
-0.0145468,0.00163554,0.158463,0.105951,-0.00323788,-0.0328032,0.0729166,-0.0943618,-0.197892,0.0406503,0.0854459,0.103053,-0.00252844,0.0493058,-0.0274389,0.15134,0.252352,-0.0768105,0.184327,-0.018894,-0.00571862,-0.0405555,-0.0656525,0.0475562,-0.0956521,0.110566,-0.0102281,-0.25623,0.0594899,0.0514019,-0.0986977,-0.111604,-0.00920597,0.0293115,0.0849825,0.0936047,-0.00932397,-0.0469454,-0.0985144,-0.0367597,0.0219524,0.00543212,-0.0775048,0.0665212,0.0376713,-0.00280957,-0.0225485,0.375454,0.380754,0.0799559
-0.0637822,-0.0500491,-0.0240096,-0.155298,0.00185013,-0.0188866,-0.213542,-0.0540057,-0.0807963,-0.0913439,-0.00281699,0.0572519,-0.0689002,0.0263284,0.0571647,0.0144331,0.236955,-0.0585223,0.0316866,-0.000343544,-0.0404117,-0.0277777,-0.0384307,0.0878468,0.113044,0.137255,0,-0.147196,0.0906516,0.0267024,-0.11172,-0.0646797,0.061565,0.0477164,0.165891,0.110465,-0.0358974,-0.030225,-0.0953871,0.0707965,0.0994862,-0.0819753,0.0236294,0.141767,0.0590096,-0.0196672,0.100157,0.444444,0.375293,0.138725
-0.00186492,0.0022898,-0.064826,-0.104499,0.0425532,-0.0407555,-0.291667,-0.0587536,-0.0936768,-0.106648,-0.0403757,0.0254453,0.00821753,-0.0655816,0.0251525,-0.0317525,0.0111206,-0.109729,-0.0364565,0.00549629,-0.06748,-0.0838889,-0.0416334,0.0429327,0.12332,0.099673,0.00944137,-0.0350466,0.0531161,0.040721,-0.00137075,0.00570709,0.0650172,-0.0347648,0.136787,0.0715116,-0.00466199,-0.0707396,-0.0805317,-0.0170184,0.0546474,-0.126914,-0.000945226,0.284624,0.0842994,0.0523017,0.108023,0.466957,0.451495,0.220339
-0.0734799,-0.038927,-0.094838,-0.104499,0.0559667,-0.027833,-0.159722,0.0777449,-0.0386417,-0.145863,-0.086385,0.0375318,-0.017067,-0.0397319,0.0541159,-0.0127834,0.000855429,-0.0614484,0.0344124,0.0525591,-0.0270683,-0.114444,-0.0160127,0,0.0940713,0.0435728,-0.0346184,-0.0070093,0.00779036,-0.0547396,0.139136,0.0963855,0.0966629,-0.182004,0.0215367,0.083721,0.0130536,-0.081672,0.0383112,0.0381212,0.0467071,-0.138765,0.0888468,0.137405,0.0850897,0.106981,0.174095,0.536674,0.385436,0.247789
-0.0190228,-0.112856,-0.0744299,-0.0914368,0.0568917,-0.0357853,-0.0399306,0.21187,-0.0269322,-0.153515,-0.0450706,0.120229,0.0297094,0.0799426,0.0518293,-0.106804,0.130026,-0.14338,0.0214651,0.135349,-0.0529927,-0.126667,0.060048,-0.0356671,0.116206,0.0283223,-0.0928403,0.0763241,-0.00991513,-0.0220293,0.145305,0.0925809,0.00920606,-0.186776,-0.0267753,0.0372093,-0.0414919,-0.0784565,-0.0148554,-0.00136145,0.139187,-0.107654,0.0869565,0.141767,0.0260802,0.10871,0.144206,0.342774,0.290247,0.240789
0.0481163,-0.0807981,-0.092437,-0.0391872,0.0365402,0.0447316,0.0607639,0.28546,-0.0960188,-0.14395,-0.032864,0.0623411,0.149178,0.154619,0.00304883,-0.124124,0.21728,-0.157279,-0.041908,0.116455,-0.0766297,-0.137222,0.104884,-0.0204755,0.0529645,-0.0473857,-0.0503541,0.0560748,-0.00212466,0.00267022,0.0966417,0.0481928,-0.0581128,-0.128153,-0.0686844,0.0883721,0.06993,0.0559485,-0.0054731,0.0136148,0.0836058,0.0558025,-0.0359168,0.0392583,0.0395153,0.0868815,0.0372313,0.193174,0.231209,0.180729
0.076464,0.0186457,-0.0564227,-0.0333817,-0.0430157,0.0188867,0.109375,0.241543,-0.0491804,-0.159254,-0.0732394,0.111323,0.156131,0.115366,0.0525915,-0.0309277,0.197605,-0.0907096,-0.163203,0.0491241,-0.0609988,-0.0822222,0.109688,0.022457,0,-0.0822441,-0.0212431,0.00389414,0,-0.00400528,0.0328993,0.0259989,-0.018412,-0.081118,-0.0518044,0.169186,0.0941725,0.0257234,-0.0375294,0.0108918,0.0298925,0.17679,-0.0642722,0.0839695,-0.0626974,0.00410634,-0.0152071,0.22077,0.227308,0.117539
0.0779561,0.0225712,-0.212485,-0.0130624,-0.0430158,-0.000994035,0.142361,0.0943622,-8.61e-08,-0.135,0.00282,0.140585,0.100506,0.109622,0.0403963,-0.0103092,0.137725,-0.0277982,-0.250426,-0.00309179,-0.0251622,-0.036111,0.0336269,0.138705,0.0830041,-0.0816994,0.0857592,0.19081,-0.0516998,-0.0046729,-0.0719671,-0.0107801,0.106444,-0.0334015,0.0756694,0.148837,0.0331003,0.0495176,0.011728,-0.0299523,0.0256889,0.16642,-0.168242,0.0207197,-0.0247628,-0.0131835,0.065548,0.347858,0.195059,0.168755
0.142857,0.0336932,-0.326531,-0.00145138,0.00555039,0,0.161458,-0.0979228,-0.00819673,-0.120995,-0.0347419,0.140585,0.0208597,0.135472,0.019055,-0.0160824,-0.0307955,-0.051207,-0.270869,-0.0714532,0.011056,-0.0316667,-0.051241,0.0865259,0,-0.0953161,0.100708,0.169003,-0.0991502,0.125501,-0.0315284,0.0266328,0.104143,0.0115883,0.0401629,0.0924419,0.0629371,0.0495177,-0.0117279,-0.0394826,-0.0906118,0.162963,-0.230624,0.00763353,0.0292414,0.00453849,0.045097,0.312273,0.249935,0.270634
0.0906378,0.0350017,-0.35054,-0.0159652,0.0999075,0.0109344,0.154514,-0.144214,0.0597189,-0.158298,-0.0441316,0.130407,-0.127686,0.16898,0.0952745,0.00123722,-0.0846877,-0.0160936,-0.0139694,-0.0917211,0.095692,-0.0811111,-0.123299,-0.0257594,-0.0656127,-0.0392158,0.0456332,0.0957945,-0.149434,0.108812,0.0301577,0.081801,0.0379747,-0.0136333,0.0541327,0.0534884,0.0484849,-0.0115755,0.109461,0.04629,-0.0924802,0.15358,-0.0822307,-0.0218102,0.0766597,0.00216129,0.0781332,0.323893,0.281144,0.313928
0.0637821,-0.086032,-0.332533,-0.11611,0.160962,0.0815109,0.185764,-0.255786,0.0690867,-0.061693,0.0647887,0.0763358,-0.143489,0.118238,0.0381098,-0.0177318,-0.0855431,-0.012436,0.076661,-0.013741,0.0697674,-0.0416666,-0.0840672,-0.167768,-0.0474307,0.028867,-0.0393393,0.0794394,-0.00283295,0.110814,0.0102812,0.0665821,-0.0489068,-0.0334015,-8.74e-08,-0.0302325,-0.0400933,-0.0122187,0.0828772,0.0394827,-0.0583839,0.129877,-0.0236295,0.0436205,0.0666492,-0.0133997,0.0555847,0.286856,0.277243,0.311349
0.0563223,-0.14753,-0.17527,-0.121916,0.23543,0.130219,0.00173609,-0.189317,-0.0831382,0.112386,0.123944,0.00699743,-0.0347661,0.0933462,0.0472562,-0.0622678,-0.0256629,0.0051207,0.105281,0.0460321,0.0415555,0.00500002,-0.0480385,-0.211361,-0.0616599,-0.0294119,-0.0314713,-0.0630841,0.101275,0.141522,0.00753948,0.0722891,-0.155926,-0.0422631,-0.0616997,-0.035465,0.0144523,0.0861736,0.0930415,-0.0360788,0.00840729,0.108148,-0.0973535,0.0796075,0.131191,-0.0239897,0,0.346405,0.240312,0.26437
0.00783297,-0.0899575,0,0.00145138,0.145698,0.16004,-0.09375,-0.205935,-0.0843092,0.276901,0.0948356,0.0127226,0.0758534,0.0167544,0.101372,-0.122474,-0.111206,0.0570592,0.0453152,0.112676,0.0266869,0.0461111,0.0968775,-0.239102,-0.0529643,0.023965,-0.029111,-0.140187,0.168555,0.122831,0.0157643,-0.0171212,-0.0258918,-0.0593046,-0.0803259,0.0331396,-0.0727272,0.0707395,-0.072713,-0.0319945,-0.00700607,0.0577778,0.0113421,0.087241,0.0716545,-0.0250703,-0.00891458,0.345679,0.242133,0.141489
0.0637822,-0.0323846,0.121248,0.0406386,-0.00555033,0.149105,-0.0729166,-0.120475,-0.0843091,0.430894,0.02723,-0.0400764,0.112516,-0.0923887,0.0053356,-0.116701,-0.102652,0.131675,-0.0739352,0.133631,0.0423179,0.118334,0.0984788,-0.140026,0.0332017,0.0255991,0.0118017,-0.0895639,0.132436,0.0200268,-0.0239889,-0.111604,0.0690448,-0.142468,-0.0908033,0.0773256,-0.055478,0.0848875,-0.106333,0.0142954,-0.0859412,0.0459259,-0.0642723,-0.0196292,0.0666491,-0.0229089,0.00734137,0.364561,0.23433,0.0681651
0.0921297,-0.0670592,0.0672268,0.0580551,-0.109621,0.0815108,-0.0329862,-0.07181,-0.0199064,0.406026,-0.033803,-0.0400764,0.0998737,-0.034945,-0.0137195,-0.05567,-0.107784,0.165326,-0.168654,0.0889728,0.0365993,0.0783334,0.145717,-0.14531,0.0466404,-0.0381264,0.00393404,-0.154206,0.0453258,0.0353805,-0.00137064,-0.0627774,0.0512083,-0.0531697,-0.0878929,0.0563954,0.0377623,0.0559485,-0.186865,0.0490129,-0.167212,0.0587655,-0.0396975,-0.0883316,0.0590096,-0.0114545,0.0178291,0.229484,0.223407,0.0110538
0.0369266,0.0232255,0,-0.0696661,-0.179001,-0.0636183,-0.0381944,-0.0456972,0.0620608,0.212817,0.0178403,-0.0267175,0.0726928,0.00143609,-0.0480183,-0.0523709,-0.121471,0.203365,-0.152981,0.0226727,0.0690051,-0.0555555,0.0768615,-0.143329,0.0458499,-0.0462964,0.0558615,-0.130841,-0.141643,-0.00734322,-0.0123372,-0.0627774,0.0264672,-0.0156782,0.0186263,0.0465115,0.0554779,-0.065595,-0.119625,0.103472,-0.14666,0.0730865,0.138941,-0.130861,-0.00316113,-0.0322023,0.00262195,0.0965868,0.172692,-0.018423
-0.0205147,0.0448151,-0.0852342,0.0493469,-0.193802,-0.16004,-0.0329861,-0.0219583,0.105386,0.0664754,-0.0469485,-0.104962,0.0158028,-0.0655816,-0.0998474,0.00206203,-0.0889648,0.206291,-0.208859,0.00927506,-0.00343126,-0.0344445,0.114492,-0.108983,0.0940712,-0.0751635,0.0928402,-0.0747663,-0.199009,-0.094793,-0.0130226,-0.0450221,0,0.0381731,0.0547148,0.0546513,0.0097902,-0.0520902,-0.0125098,0.117086,-0.127044,0.0320988,0.200378,-0.134133,-0.0542676,-0.0356603,-0.0450971,0.0522876,0.0821848,-0.0127119
-0.0339425,0.0179916,-0.238896,0.140784,-0.140148,-0.138171,-0.182292,-0.0231454,0,-0.0129125,-0.0582161,-0.00699743,-0.0252844,-0.0493059,-0.00304872,0.0383508,-0.0153977,0.122897,-0.208177,-0.0171763,0.0224933,0.0211112,0.128103,0.0277412,-0.00553353,-0.16939,0.20771,-0.0919003,-0.167847,-0.111482,0.0315285,-0.00317053,-0.0345226,0.0497613,0.0791618,0.0430233,0.0400933,-0.0225081,0.107897,0.00953032,-0.033162,-0.0355555,0.202268,-0.044711,-0.0653319,-0.0196671,-0.062926,-0.0363108,0.0447335,0.0112381
-0.0182769,0.0271509,-0.181272,0.22061,-0.0365402,-0.138171,-0.295139,-0.0207713,0.0983606,-0.0731708,-0.0234743,0.0222646,-0.137168,-0.0550503,-0.0449694,-0.0391752,0.00855441,0.160205,-0.0889267,-0.0257644,0,0.0300001,0.163331,0.129459,-0.0766798,-0.0479303,0.306845,0.00467283,-0.0354108,-0.1502,0.0411241,0.0221942,-0.023015,0.0211316,0.111758,0.0674418,-0.016317,0.0392283,0.0578578,0.0394827,-0.052779,-0.114074,0.208885,0.0632497,-0.0310853,-0.0209639,-0.017829,-0.117647,0.0577373,0.0615327
0.0801939,0.0330389,-0.105642,0.24238,0.000462584,-0.0178926,-0.28125,0.0694363,0.122951,0.0540411,-0.120188,-0.0298983,-0.154867,0.0196266,-0.0495426,0.0317526,0.119761,0.111192,0.0010221,-0.0360702,-0.0346931,0.0666666,0.0448359,0.167107,-0.105929,-0.0577343,0.262785,0.0358255,0.0729461,-0.167557,0.042495,0.0240965,-0.0264672,-0.0852079,0.0913853,0.0197675,0.0251748,0.059164,0.104769,0.0190606,-0.0770668,-0.13679,0.0604914,0.0174482,-0.0524235,-0.0136157,0.0524384,0.0646333,0.0600781,0.0484524
0.0615443,-0.0232252,0.0156062,0.0145139,0.0485662,0.0228629,-0.199653,0.0350149,0.241218,0.0435198,-0.0478873,-0.0133587,-0.123894,0.136429,0.0236282,0.122474,0.116339,0.100219,0.0896083,-0.0395054,-0.0213495,0.0188889,0.0232186,0.110964,-0.0940712,-0.0610023,0.13454,-0.0467291,0.0956089,-0.0727636,0.0294723,0.0596068,-0.0310702,-0.0463531,0.088475,-0.103488,0.0228438,0.0456591,0.0586396,0,-0.0485755,-0.0854321,0.0586011,0.0152673,-0.0413592,-0.012319,0.0865233,0.151053,0.023147,-0.0108696
-0.121969,0.00294416,0.0444177,-0.1582,0.0356151,-0.028827,-0.0451389,0.0338279,0.208431,0.0483022,0.119249,-0.0451654,-0.0979773,0.111537,0.0381099,0.134021,0.141146,0.0658375,0.0494038,-0.0250774,-0.0632863,-0.0805555,-0.0496397,0.0475561,-0.0316205,-0.0452072,0.00314714,-0.0194704,0.0424928,-0.0253671,-0.054832,-0.00507302,-0.00345241,-0.0749829,0.0692666,-0.155233,0.0265734,-0.0733119,0.028929,0.0211028,0,-0.0775308,0.0538753,-0.12759,-0.0192307,-0.00108053,0.087572,0.0486566,-0.0179453,-0.0508474
-0.170459,0.0101407,0.0408162,-0.140784,0.033765,-0.0467197,0.0746528,0.119288,0.087822,-0.0368245,0.0657275,-0.132952,-0.107459,0.0521781,0.0823172,0.0919588,0.124038,0.0921726,-0.0187393,-0.00412242,-0.0804422,-0.0616668,-0.0392314,-0.0416116,0.0403163,-0.059913,-0.0802517,0.0194704,0.0113314,0.0160214,-0.187114,-0.0114141,-0.0304949,-0.0115882,-0.032596,-0.129651,-0.0508158,-0.147267,0.078186,-0.00136134,-0.0116768,-0.0804938,-0.0207939,-0.29771,-0.00474173,0.0127512,0.0235973,-0.0167029,-0.0629389,-0.0884304
-0.143603,0.0147204,-0.0864347,-0.181422,-0.000462584,-0.00198815,0.046875,0.0884274,-0.086651,-0.114299,0.0366196,-0.0597963,-0.0183311,0.0215414,0.160823,0.0169072,0.0376391,0.00950987,-0.0596252,0.0439711,0.00114368,-0.0427778,-0.0728582,0.00594448,-0.0300395,-0.0827888,-0.0967742,0.00311528,0.0665721,0.0160214,-0.225497,0.0202918,0.0333717,0.00613502,-0.0174621,-0.0127907,-0.032634,-0.141479,0.136826,-0.104833,-0.0298925,-0.0301234,-0.106805,-0.274809,-0.0126447,0.0203155,0.0194022,-0.0929557,-0.0327697,-0.0781135
