PD1[][0],PD1[][1],PD1[][2],PD1[][3],PD1[][4],PD1[][5],PD1[][6],PD1[][7],PD1[][8],PD1[][9],PD1[][10],PD1[][11],PD1[][12],PD1[][13],PD1[][14],PD1[][15],PD1[][16],PD1[][17],PD1[][18],PD1[][19],PD1[][20],PD1[][21],PD1[][22],PD1[][23],PD1[][24],PD1[][25],PD1[][26],PD1[][27],PD1[][28],PD1[][29],PD1[][30],PD1[][31],PD1[][32],PD1[][33],PD1[][34],PD1[][35],PD1[][36],PD1[][37],PD1[][38],PD1[][39],PD1[][40],PD1[][41],PD1[][42],PD1[][43],PD1[][44],PD1[][45],PD1[][46],PD1[][47],PD1[][48],PD1[][49]
-0.288095,0.190476,0.122867,-0.0744681,-0.106087,-0.0339736,-0.0938215,0.137652,-0.181347,0.0705128,0.101248,-0.0698323,-0.280769,-0.112,-0.0123001,-0.0253036,0.143956,0.0522803,0.0310191,0.179048,0.164516,-0.0286104,-0.041096,-0.248936,0.0521214,0.154968,0.111111,0.115976,0.0397554,-0.127771,-0.0754717,-0.0524413,-0.0541667,-0.125,0.0509091,-0.249084,-0.25266,-0.00434782,-0.103397,0.0582878,0.0647058,-0.093596,0.240964,0.345865,0.0366972,0.301818,0.278732,-0.169524,0.226773,0.0929164
-0.252381,-0.0196078,0.12628,0.0780142,-0.106087,-0.10192,-0.0366133,0.255061,-0.074266,-0.0801281,0.0957004,-0.0586592,-0.392308,-0.07,-0.0295203,0.0607287,0.154945,0.0166853,0.0206794,0.0133333,0.155914,-0.0994551,-0.0502284,-0.278723,-0.0327272,0.0601641,0.168724,0.0165681,-0.0795107,-0.0691004,-0.161103,0.0271248,-0.0541667,-0.0865383,0.154545,-0.247253,-0.257979,-0.0673913,-0.0649926,-0.196721,0.0647058,-0.0394088,0.183735,0.146617,0.0275229,0.225454,0.257596,-0.142857,0.214785,0.098436
-0.27619,-0.123249,-0.177474,0.283688,-0.0817392,0.116691,-0.0297482,0.186235,-0.160622,-0.301282,-0.0429958,-0.0893854,-0.480769,-0.05,-0.150061,0.104251,0.0978022,0.00667412,-0.113737,-0.0342858,0.0752688,-0.153951,0.00152204,-0.201064,-0.0399999,-0.0255242,0.0905351,-0.00946754,-0.0764526,-0.0234681,-0.119013,-0.133816,0.05,-0.0360577,0.309091,-0.228938,-0.139628,-0.00217391,-0.0354505,-0.0728598,0.158823,0.0566502,0.231928,0.105263,0.119266,-0.0345456,0.31572,-0.201905,0.064935,-0.0101195
-0.138095,-0.35014,-0.221843,0.131206,-0.297391,0.119645,-0.0503433,0.0688259,-0.115717,-0.214744,-0.0679612,-0.134078,-0.369231,-0.016,-0.107011,0.132591,-0.0197803,-0.143493,-0.144756,-0.143809,0.0139785,-0.0299728,-0.0167428,-0.125532,-0.0666666,-0.13309,-0.0150891,-0.106509,-0.0948013,0.035202,-0.0101596,-0.162749,0.104167,-0.0889423,0.209091,-0.201465,-0.12234,0.0326087,0.129985,0.107468,0.288235,0.039409,-0.0662651,0.0958646,0.137615,-0.205455,0.202114,-0.0704762,0.016983,-0.140754
0.0142858,-0.347339,-0.331058,0.219858,-0.46087,0.0782864,-0.048055,0.00404849,-0.146805,-0.0448718,-0.134535,-0.265363,0.0192308,-0.074,-0.0172202,0.140688,-0.136264,-0.163515,-0.0251109,-0.175238,-0.0709678,-0.027248,-0.00456635,-0.0510637,-0.0993938,-0.053783,-0.037037,-0.145562,-0.188073,0.156454,0.0159652,-0.122966,0.03125,-0.125,0.0363636,-0.340659,-0.0332447,0.021739,0.240768,0.253188,0.3,-0.100985,0.207831,-0.0244362,0.0871559,-0.254546,-0.0726553,-0.0380952,-0.144855,-0.206992
-0.0119048,-0.47619,-0.249147,-0.0602837,-0.307826,0.223043,0.0320366,-0.303644,-0.00518133,-0.13141,-0.0735091,-0.321229,0.334615,-0.082,-0.00738003,0.12753,-0.0560441,-0.0622914,0.0649926,-0.107619,0.00430091,-0.0435968,-0.062405,-0.0797871,-0.0957574,-0.0929809,0.0370371,-0.0994083,-0.12844,0.112125,0.0348331,-0.115732,0.075,-0.0961538,-0.08,-0.128205,0.0279256,-0.0673914,0.301329,0.214936,0.145098,-0.263547,0.289157,0.131579,-0.0963303,-0.181818,0.0409511,-0.0133334,-0.0389611,-0.332107
-0.0904762,-0.333333,-0.238908,-0.219858,-0.318261,0.0192024,0.162471,-0.137652,0.0466321,-0.0320512,-0.0651873,-0.326816,0.369231,-0.174,0.104551,0.134616,0.0395604,-0.022247,0.0546527,-0.0161904,0.00215042,-0.0544959,-0.138508,-0.074468,-0.0557574,-0.0154968,0.187929,-0.00473382,-0.0550459,0.036506,0.124819,-0.101266,0.23125,-0.0697114,0.0618182,0.181319,-0.0345745,-0.193478,0.400295,0.307832,0.0666666,-0.330049,0.277109,0.219925,-0.126147,-0.0600002,-0.133421,-0.0819048,0.0649349,-0.280589
-0.309524,0.0336134,-0.255973,-0.280142,-0.335652,-0.0369276,0.235698,-0.157895,0.202073,-0.285256,-0.0901526,-0.120112,0.323077,-0.134,0.095941,0.163968,0.12967,0.0700779,0.212703,0.115238,-0.0666668,-0.0831063,-0.182648,-0.0287233,-0.0533332,-0.0501367,0.145405,0.0508874,-0.0122324,-0.065189,0.0682148,0.103074,0.3375,-0.132212,0.176364,0.478022,0.147606,-0.193478,0.577548,0.142076,-0.0960784,-0.214286,0.057229,0.135338,-0.0848624,0.0436362,-0.0832233,-0.0323809,0.184815,-0.208832
-0.335714,0.238095,-0.358362,-0.0673759,-0.175652,-0.0487446,0.359268,-0.105263,0.0639033,-0.272436,0.0568654,-0.0139664,0.192308,-0.168,-0.00122999,0.132591,0.157143,0.0667408,0.11226,0.195238,-0.095699,-0.0667576,-0.0730595,-0.0308509,0.00242438,0.0136737,-0.0205761,0.173964,-0.030581,-0.135593,0.076923,0.20434,0.279167,-0.0961538,0.385454,0.64652,0.240691,-0.115217,0.512556,-0.0145719,-0.0921568,-0.0591132,0.114458,0.0394738,0.0802752,0.00727259,0.0700131,-0.0704761,0.334665,-0.113155
-0.0095237,0.436975,-0.129693,0.102837,-0.168696,-0.15805,0.354691,0.0161943,0.0915371,-0.13141,0.162275,0.055866,0.15,0.0860001,-0.0528905,-0.0455465,0.0681318,0.136819,-0.118168,0.104762,-0.0752689,-0.0653951,0.00913236,-0.0436168,0.048485,-0.0145852,-0.0356652,0.191716,0.0871558,-0.0938722,-1.09e-07,0.327305,0.34375,-0.0697114,0.436364,0.569597,0.268617,-0.0717391,0.533235,0.0856102,0.0980391,-0.0172414,-0.11747,-0.0169172,0.194954,-0.0236365,0.1572,-0.0533334,0.294705,-0.126035
0.264286,0.380952,-0.180887,0.276596,-0.307826,-0.155096,0.327231,0.0404857,-0.0535406,0.0352564,0.25104,0.0865923,0.496154,0.168,-0.124231,-0.16498,0.0648351,0.182425,0.0413587,-0.0466666,-0.141936,-0.081744,0.0761034,-0.0404255,0.147879,-0.00729248,-0.0137174,0.076923,0.00611609,0.100391,-0.104499,0.153707,0.147917,-0.0673077,0.298182,0.175824,0.25266,-0.119565,0.354505,0.300546,0.131373,-0.0738916,-0.0722891,-0.06203,0.178899,-0.02,0.0303831,-0.0438096,0.164835,-0.146274
0.37619,0.120448,-0.0511945,0.255319,-0.318261,-0.140325,0.26087,0.186235,-0.236615,0.0192308,0.492372,-0.075419,0.411538,0.15,-0.0725707,-0.175101,0.0714285,0.153504,-0.00443145,-0.145714,-0.0827957,-0.00681206,0.165906,0.0117021,0.144243,0.0328168,-0.11797,0.00946745,0.0642201,0.0221642,-0.0986938,0.0922242,-0.0104168,0.0504808,0.203636,-0.0750916,0.202128,0.106522,0.0605612,0.204007,0.103922,0.039409,-0.0301204,-0.00187973,-0.0183486,-0.118182,0.022457,-0.0419047,0.210789,-0.127875
0.378571,0.10084,-0.0955631,0.0886526,-0.318261,-0.252585,0.105263,0.336032,-0.278066,0.00641027,0.472954,-0.139665,0.269231,-0.108,-0.0541205,-0.01417,0.0395605,0.16129,-0.143279,-0.00380958,-0.0505377,0.065395,0.208523,0.0234043,0.192727,-0.0100272,-0.00960212,-0.00828413,0.0642201,0.041721,-0.0653121,-0.146474,-0.145833,-0.0384615,0.109091,-0.014652,-0.0305851,0.0108696,0.0280649,0.302368,0.0372549,0.1133,0.0662651,0.101504,0.0366972,-0.110909,-0.0198151,-0.0209523,0.194805,-0.131555
0.240476,0.170868,-0.245734,-0.00709224,-0.293913,-0.10192,-0.121281,0.368421,-0.0984456,-0.0160257,0.270458,0.0502794,0.223077,-0.152,-0.0504305,0.0991903,-0.0131868,0.162403,-0.0605614,0.135238,0.00430099,-0.0599455,0.155251,0.104255,0.0860608,-0.0154968,0.0466393,-0.0840237,0.0642201,-0.0234682,0.060958,-0.25859,-0.2625,-0.125,0.0418182,-0.142857,-0.0212766,-0.0260871,-0.0620384,0.429873,-0.0882354,0.0714286,-0.0572289,0.253759,0.0573394,-0.109091,0.035667,0.0514286,0.128871,-0.24011
0.0714286,0.00280114,-0.228669,-0.0567376,-0.248696,-0.0812408,-0.1373,0.149797,-0.015544,0.195513,0.0929265,0.0670391,0.0961538,-0.248,0.0319804,0.135628,-0.117583,0.144605,0.0177251,0.209524,0.024731,-0.0694822,0.0761034,-0.00744666,0.118788,0.0173201,0.105624,-0.104142,-0.0198778,0.0378096,0.0928882,-0.186257,-0.45625,-0.112981,0.150909,-0.0750917,-0.136968,0.0152173,-0.0871491,0.300546,-0.129412,0.0640394,0.0180722,0.278196,0.059633,-0.0345456,-0.0620872,0.0457143,0.290709,-0.341306
-0.0857142,0.0616246,-0.365188,-0.124114,-0.349565,-0.110783,-0.144165,0.11336,0.0535406,0.253205,-0.101248,0.106145,0.169231,-0.122,-0.00738012,0.0668017,-0.172528,0.139043,-0.00147719,0.102857,0.176344,-0.0517712,0.0639268,-0.00425522,-0.0363635,0.123975,0.187929,-0.0118345,0.090214,0.182529,0.0972424,-0.148282,-0.26875,0.0240386,0.107273,-0.032967,-0.0811171,-0.13913,-0.026588,0.289617,-0.0352941,-0.0689654,-0.120482,0.302632,-0.0344037,-0.0309092,0.104359,-0.110476,0.384615,-0.317387
-0.169048,0.10084,-0.279863,-0.131206,-0.276522,-0.181684,-0.0434783,0.133603,0.14335,0.176282,0.0568654,0.117318,0.230769,-0.012,-0.105781,-0.0880566,-0.0945056,0.151279,0.104874,-0.0228572,0.0913977,-0.0204361,0.0106544,0.0244682,-0.0606059,0.0701915,0.175583,-8.89e-08,0.171254,0.15515,0.164006,-0.180832,-0.2,0.153846,-0.0872727,-0.0641026,-0.174202,-0.2,-0.0576071,0.216758,-0.182353,-0.172414,-0.0933734,0.238722,-0.204128,0.0836363,0.0568032,-0.0952381,0.224775,-0.146274
-0.195238,0.0700282,-0.0477816,-0.152482,-0.405217,-0.163959,0.0320365,0.0728744,0.0708118,-0.108974,0.0596394,-0.173184,0.0884615,0.078,-0.0701107,-0.22166,-0.0318681,0.0967742,0.144756,-0.0161904,0.0107526,0.0831062,0.0167426,-0.0936169,-0.10303,0.0601641,0.0781894,0.0556212,0.143731,0.0104302,0.148041,-0.151899,-0.13125,0.278846,-0.0836364,-0.0128205,-0.208777,0.0173913,-0.124077,0.0510018,-0.135294,-0.0172414,0.274097,0.133459,-0.116972,0.0527272,-0.0885073,-0.140952,0.092907,0.144434
-0.347619,-0.0112045,0.0955631,-0.230496,-0.168696,-0.0901035,0.0434783,-0.00404871,0.271157,-0.314103,0.267684,-0.153631,-0.00384615,0.032,-0.157442,-0.25,0.10989,0.0956619,0.0162481,0.0476191,0.0333333,0.0858311,0.115677,-0.162766,-0.144242,-0.0200547,0.0877916,0.0887572,0.2737,0.0417211,0.123367,-0.130199,-0.20625,0.0985578,-0.125455,0.0622711,-0.352394,0.0543477,0.0236336,0.0255009,-0.158824,0.0418719,0.38253,0.0695489,0.0665138,0.0436361,-0.0198151,-9.12e-08,-0.0909091,0.390984
0.0261905,-0.00560228,0.255973,0.0212766,-0.0886957,-0.0723783,-0.0320367,-0.0728746,0.28152,-0.439103,0.0596393,-0.0335196,-0.0692307,-0.0180001,-0.131611,-0.222672,0.0890109,0.0244717,-0.149188,0.174286,-0.0322582,-0.0381472,0.117199,-0.28617,-0.298182,-0.164995,0.0919067,-0.0662723,0.249235,-0.0612777,0.0928883,-0.195298,-0.0125001,0.137019,-0.089091,-0.245421,-0.284575,-0.0500001,0.132939,0.0255009,-0.156863,-0.0270936,0.46988,-0.0488722,0.0481652,0.127272,0.0752971,-0.0323811,-0.254745,0.333947
0.116667,0.0336135,0.518771,0.0283687,-0.186087,-0.0782866,0.0297483,-0.287449,0.0639033,-0.0448718,-0.134535,0.117319,-0.0576923,-0.0699999,0.0319803,-0.133603,0.0538461,0.0344827,-0.149188,0.261905,-0.0752689,-0.0572207,-0.0319637,-0.278723,-0.176969,-0.199635,0.190672,-0.11361,0.0550459,0.0260756,-0.0783745,-0.271248,-0.0750001,-0.0264423,0.00363636,-0.188645,-0.265957,-0.115217,0.0236336,-0.162113,-0.286275,0.0640395,0.376506,0.00187966,0.172018,0.265454,0.0515191,0.0209523,-0.0389611,0.109476
-0.0690475,-0.0644257,0.675768,-0.219858,-0.321739,-0.113737,-0.173913,-0.11336,-0.115717,0.163462,-0.195562,0.122905,0.107692,-0.168,0.0221403,-0.0576924,0.098901,0.0500557,-0.0694241,0.191429,0.0440859,-0.0531336,-0.0456622,-0.22234,-0.17697,-0.147675,0.203018,-0.0532545,0,0.169491,-0.207547,-0.124774,-0.0395834,-0.0264423,0.134545,0.043956,0.0930851,-0.184783,0.0192023,0.136612,-0.223529,0.169951,0.0843375,-0.0488721,-0.0481652,0.149091,0.128137,-0.0380953,0.190809,-0.146274
0.211905,0.330532,1.09898,0.113475,0.172174,-0.143279,0.0434782,0.315789,-0.122625,0.342949,0.270458,0.396648,0.023077,0.08,0.0135302,-0.157895,0.0318681,0.132369,-0.0605614,0.0409524,-0.0774194,-0.20436,-0.150685,-0.030851,-0.0230301,-0.224248,0.175583,0.024852,-0.0045873,0.160365,-0.213353,0.249548,0.372917,0.353365,0.687273,0.677656,0.736702,0.678261,0.559823,0.885246,0.168627,0.0985223,-0.0753011,0.171052,0.00917426,0.383636,0.0488771,0.095238,0.224775,-0.343146
0.578571,0.773109,1.31741,0.595745,0.836522,0.231905,0.540046,0.894737,0.170984,0.615385,0.62552,0.879888,0.580769,0.682,-0.098401,-0.130567,0,0.0422692,0.124077,-0.0619048,-0.230108,-0.174387,-0.199391,-0.0521276,0.100606,-0.164084,0.135802,0.102959,-0.0122324,0.0208604,-0.390421,0.922242,1.08333,1.17788,1.66364,1.34249,1.54787,1.7,1.38848,1.96721,1.04118,0.748768,0.542169,0.941729,1.01606,0.614545,-0.0462352,-0.00761917,0.196803,-0.298988
1.13333,1.06443,1.39249,0.87234,1.45913,0.64254,1.02288,1.51012,0.768567,0.74359,1.47434,1.48603,0.942308,1.07,0.0430505,-0.0991902,0.184615,0.183537,0.548006,0.0228573,0.0139783,0.356948,-0.0334856,0.162766,0.0981821,0.320875,0.209877,0.301775,0.414373,0.19296,-0.155297,1.83544,1.67917,1.84856,2.06545,1.7326,2.21675,2.38696,2.00739,2.5337,1.53725,1.36207,0.963855,1.73684,2.22706,1.17091,-0.0356672,-0.0400001,0.070929,-0.221711
1.72143,1.35574,1.54608,1.66312,1.9113,1.05022,1.43249,1.94332,1.22452,0.916666,1.91817,2.30726,1.23462,1.346,0.467405,0.393725,0.503297,0.391546,0.951255,0.511429,0.282796,1.15395,0.194825,0.329787,0.164849,0.916135,0.565158,0.440237,0.776758,0.48631,0.329463,2.17721,2.07708,2.16827,2.32727,1.8315,2.69947,2.73043,2.4003,2.49545,2.01176,1.43842,1.61446,1.96053,2.76376,1.85636,-0.112285,-0.102857,0.0149849,-0.210672
1.94286,1.37815,1.43686,1.67376,1.78261,1.23338,1.57208,2.0081,1.27634,1.15705,1.75451,2.64246,1.46538,1.618,1,0.984818,0.853846,0.743048,1.42688,1.00095,0.826882,1.9673,0.525114,0.671277,0.36,1.61714,1.04252,1.00473,1.22477,1.1721,0.593614,2.00362,1.80625,1.9351,2.29818,1.56777,2.51729,2.21956,2.161,2.21494,1.99608,1.59606,1.84036,1.98308,3.00917,2.30182,0.0620871,0.0971427,0.178821,-0.0174794
1.54286,1.07003,1.42321,1.43972,0.986087,1.15362,1.29519,1.51822,1.31779,1.41026,1.5104,2.57263,1.59231,1.592,1.23001,1.28543,1.1967,0.948832,1.78877,1.26476,1.15376,2.38283,0.808219,0.858511,0.603637,1.98633,1.36351,1.4355,1.45566,1.58409,0.898404,1.69439,1.29375,1.1851,1.67091,1.3315,2.1742,1.6,1.64845,1.93807,1.72353,1.71182,1.50602,1.70301,2.59862,2.19818,0.117569,0.213333,0.162837,-0.0653174
1.26905,1.32773,1.44027,1.4078,0.516522,0.725258,1.36156,1.26316,1.18998,1.23718,1.37171,2.31844,1.46923,1.404,1.31242,1.25,1.18901,0.991101,1.56573,1.19143,1.2043,2.10627,1.05023,0.906383,0.763637,2.10301,1.42936,1.76213,1.51376,1.6206,0.920174,1.00723,1.08958,1.15625,1.56,1.21795,1.96011,1.73696,1.16544,1.76503,1.68235,1.35468,1.26205,1.43045,1.93119,2.10182,0.186261,0.270476,0.178821,-0.138914
1.13095,1.35854,1.00341,1.43972,0.558261,0.870015,1.07094,1.0081,1.08636,1.01923,1.21914,1.75978,1.49615,1.484,0.926199,1.14676,1.04505,0.854283,1.28804,0.903809,0.878494,1.59809,1.17504,0.594681,0.842424,1.88696,1.23868,1.76213,1.24924,1.24902,0.66328,0.922242,0.970833,1.41106,1.66364,0.906593,1.7633,1.61304,1.00295,1.89071,1.68039,1.39163,1.29217,1.78759,1.87615,1.67091,0.154557,0.0495238,-0.000999065,0.0266789
1.05952,1.30812,1.09215,1.35106,0.554783,0.982275,0.908467,0.995951,0.97582,0.75641,1.20804,1.11732,1.34231,1.114,0.489545,0.815789,0.976923,0.856507,1.0709,0.557143,0.669892,1.39782,1.13851,0.534043,0.716364,1.6299,1.00412,1.57988,1.04893,0.921773,0.568941,1.09042,1.07083,1.67788,1.53455,0.840659,1.70612,1.26739,0.834564,1.65027,1.51569,1.31034,1.06024,1.93797,2.02523,1.32364,0.109643,-0.150476,0.000998969,0.0303588
0.821429,1.10084,1.34471,1.60284,0.982609,0.985229,0.855835,1.33603,0.671848,0.865385,1.02497,0.907821,1.11538,0.92,0.444035,0.79251,0.871428,0.789766,0.93353,0.461905,0.526882,1.15395,1.08067,0.343617,0.814546,1.49134,0.96845,1.42604,0.840978,0.598435,0.709724,1.13924,0.966667,1.63221,1.68,0.92674,1.70479,1.33043,0.833087,1.2969,1.52549,0.938424,1.07229,1.62406,1.72936,1.09455,-0.233818,-0.175238,0.0789209,-0.00275982
0.866667,0.809524,1.37543,1.39716,1.18783,1.00886,0.736842,1.39676,0.502591,0.75,0.70319,0.617318,0.842308,0.97,0.415744,0.899798,0.774725,0.988877,1.0384,0.388571,0.605376,1.12398,0.990868,0.351064,1.09455,1.54968,0.903978,1.43195,0.825688,0.919165,0.532656,1.21338,0.964583,1.43269,1.80727,0.90293,1.66755,1.13913,1.07238,1.79417,1.60784,0.923645,0.897591,1.48496,1.49312,1.05818,-0.186262,-0.0933334,0.160839,0.0708372
0.747619,0.470588,1.35495,1.51773,1.01391,1.05908,0.556064,1.08502,0.547496,1.16667,0.966713,0.882682,1.07308,0.954,0.455105,0.928138,0.80989,0.904338,1.10635,0.411429,0.654839,1.11308,0.961948,0.476596,1.51515,1.57156,1.107,1.44497,0.735474,1.14863,0.571843,1.17902,0.922916,1.01923,1.52,0.913919,1.56117,0.995652,1.27474,2.08925,1.51373,1.27094,0.60241,1.56391,1.42431,0.896364,-0.239102,0,0.0209789,-0.0800368
0.914286,0.820728,1.14676,1.50709,0.892174,0.728212,0.810069,0.987854,0.630397,0.871795,1.32178,1.06425,1.30769,0.86,0.613776,0.987854,0.814286,0.805339,0.992614,0.469524,0.732258,0.952316,1.1035,0.526596,1.6703,1.72562,1.21399,1.51953,0.674312,1.25684,0.53701,0.875226,1.02292,1.02163,1.64909,0.882784,1.66622,1.21522,1.18759,2.21129,1.50392,1.3867,0.807229,1.54135,1.44954,0.949091,-0.154557,0.0247618,0.186813,-0.24379
0.95,0.915966,0.764505,1.24113,0.895652,0.515509,0.462242,0.870445,0.689119,0.464744,1.50763,0.99162,1.36923,0.944,0.520295,1.05364,0.8,0.612903,0.960118,0.579048,0.562366,0.905995,1.18265,0.418085,1.61939,1.73291,1.369,1.54675,0.464832,1.22555,0.605225,0.810127,0.954167,0.84375,1.41455,0.928571,1.94681,1.02609,1.1418,2.20583,1.29216,1.28571,1.08434,1.73872,1.70413,0.921818,,,,
0.959524,1.03922,0.989761,1.2234,1.0313,0.423929,0.487414,0.939271,0.613126,0.419872,1.62691,0.958101,1.63077,0.864,0.287823,1.04656,0.775824,0.489433,0.738552,0.635238,0.411828,0.918256,1.07915,0.480851,1.42182,1.49954,1.27572,1.47456,0.440367,1.12386,0.587808,0.822785,0.952083,0.980769,1.22545,1.31685,2.05452,0.93913,1.02806,1.69217,1.3,1.12808,1.43374,1.61466,1.76605,0.967272,,,,
0.852381,1.02801,0.692833,1.01064,1.02783,0.199409,0.407323,1.05263,0.519862,0.727564,1.54369,0.941341,1.38846,0.79,0.559656,0.896761,0.775824,0.341491,0.844904,0.731429,0.411828,0.961853,1.08676,0.355319,1.25455,1.31814,1.08916,1.50177,0.529052,0.705345,0.603774,0.739602,0.897916,1.21154,1.50364,1.52564,2.18085,0.986956,1.03693,1.38616,1.27059,0.884237,1.26506,1.12782,1.64908,0.84,,,,
0.790476,1.10364,0.8157,0.79078,0.961739,0.562777,0.496567,0.935223,0.799655,0.791666,1.4466,0.874302,0.946154,0.758,0.594096,0.822875,0.714286,0.371524,1.03545,0.680952,0.493548,1.1049,1.02283,0.23617,1.16364,1.31541,0.884774,1.28284,0.671254,0.662321,0.531205,0.846293,0.914583,1.24279,1.46182,1.5293,2.19814,0.986956,1.18316,1.23497,1.29804,0.899015,1.16867,0.836466,1.24541,0.854545,,,,
0.747619,1.01401,0.870307,0.648936,0.812174,1.11226,0.28833,0.558704,0.768566,1.0641,1.50485,0.846369,0.715384,0.656,0.744157,0.722672,0.760439,0.493882,1.3161,0.544762,0.658064,1.15804,1.07763,0.304255,1.18545,1.34822,0.895747,1.05444,0.747706,0.662321,0.526851,0.83906,0.86875,0.959135,1.28182,1.12088,1.86037,0.945652,1.22895,1.17304,1.24314,1.03448,1.07229,0.879699,0.938073,0.643636,,,,
0.897619,0.907563,0.832764,0.904255,0.714782,1.21861,0.569794,0.295546,1.02418,0.849359,1.27184,0.832402,0.403846,0.488,0.832719,0.651822,0.824176,0.490545,1.54653,0.497143,0.76129,1.17984,1.07763,0.421277,1.02061,1.30629,0.743484,1.16686,0.781345,0.696219,0.506531,1.05606,0.789584,0.490385,1.39273,0.822344,1.73005,1.02391,1,1.36066,0.856862,1.19212,1.12048,0.864662,1.05963,0.538182,,,,
0.82619,0.691877,0.843003,0.851064,0.617391,0.92319,0.668192,0.226721,1.04145,0.50641,1.09986,0.701117,0.242308,0.298,0.645756,0.635628,0.673626,0.523915,1.52585,0.488571,0.868817,1.07493,1.10807,0.46383,0.843637,1.35278,0.765432,1.13136,0.711009,0.740548,0.490566,1.08861,0.60625,0.334135,1.15818,0.738095,1.55053,1.03913,0.646972,1.43534,0.560784,1.24877,1.28614,1.39098,1.13761,0.66,,,,
0.869048,0.613445,1.17406,0.897163,0.693913,0.642541,0.887872,0.368421,0.626943,0.471154,1.23024,0.567039,0.680769,0.346,0.616236,0.754049,0.572527,0.665183,1.38848,0.540952,0.798925,0.933243,1.04566,0.507447,0.830303,1.21787,0.829904,1.19053,0.577982,0.933507,0.406386,1.01085,0.595833,0.451923,1.06182,0.864469,1.27926,1.02174,0.366322,1.61566,0.786274,1.40394,1.45783,1.65226,1.09174,0.763636,,,,
0.588095,0.414566,0.993174,1.07447,0.52,0.299852,0.906179,0.898785,0.499136,0.63141,1.03883,0.586592,0.957692,0.25,0.776138,0.518219,0.453846,0.628476,1.2777,0.604762,0.712903,0.929155,0.948249,0.579787,0.784243,1.06563,0.799726,1.27219,0.59633,0.938722,0.272859,0.933092,0.7875,0.810096,1.39818,1.01282,1.42154,0.873913,0.400295,1.85246,1.26078,1.05419,1.02108,1.7406,1.18807,0.918182,,,,
0.407143,0.310924,1.07167,1.34397,0.363478,0.240768,0.919908,1.07692,0.582038,0.576923,1.0527,0.527933,1.13077,0.3,0.710947,0.371457,0.418681,0.516129,1.2127,0.650476,0.521505,0.944142,0.928462,0.47766,0.770909,0.958068,1.03567,1.18817,0.622324,0.83442,0.373004,0.927667,1.1375,1.02885,1.35273,1.12271,1.37633,0.617391,0.543575,1.75592,1.53725,0.97537,1.00904,1.65414,1.1422,1.05091,,,,
0.476191,0.495798,1.23891,1.2766,0.412174,0.34712,0.633867,1.06883,0.537133,0.490385,1.12483,0.648045,1.08846,0.362,0.644526,0.340081,0.515385,0.537264,1.18021,0.577143,0.478495,1.11035,0.910198,0.465957,0.991515,1.03191,1.18656,1.01775,0.646789,0.770535,0.407837,0.815551,1.4,1.02885,1.41455,1.11172,1.33245,0.697826,0.677991,1.69399,1.56078,0.524631,1.03614,1.39474,1.20642,0.970909,,,,
0.802381,0.551821,1.38908,1.53546,0.474783,0.288035,0.675057,1.19838,0.913644,0.5,0.897365,1.0419,1.03462,0.386,0.554735,0.340081,0.642857,0.372636,1.39882,0.754286,0.489247,1.36512,0.805175,0.569149,1.12848,1.09845,1.06447,1.04497,0.781345,0.667536,0.544267,0.750452,1.32083,0.983173,1.41818,1.1685,1.39362,0.867391,0.661743,1.54098,1.0902,0.53202,0.915663,0.986842,1.43119,0.94,,,,
1.20714,0.619048,1.34471,1.36879,0.502609,0.27031,0.771167,1.04858,0.958549,0.36859,0.947295,1.32682,0.6,0.326,0.451414,0.486842,0.631868,0.532814,1.31315,0.844762,0.665591,1.38965,0.870624,0.640426,1.08364,1.34184,0.941015,0.811834,0.914373,0.470665,0.49492,0.584087,1.04167,0.975962,1.21455,1.11538,1.15824,1.17609,0.710487,1.26047,0.672549,0.79064,0.945783,0.828947,1.3211,0.965454,,,,
1.14048,0.84874,1.7372,1.0461,0.544348,0.47415,0.773455,1.08097,0.810017,0.317308,1.17476,1.46369,0.561538,0.34,0.528906,0.745952,0.603297,0.695217,1.51699,0.88,0.738709,1.50954,0.828006,0.52766,0.904243,1.32726,0.759945,0.615385,0.981651,0.470665,0.486212,0.553345,0.545833,0.771635,1.27636,0.827839,1.02394,1.15435,0.679468,1.26958,0.690196,1.03202,0.846386,0.738722,1.20642,0.701818,,,,
1.05476,0.778711,1.61433,1.00355,0.533913,0.713442,0.569794,1.06478,0.440414,0.435897,0.986131,1.27654,0.480769,0.398,0.607626,0.807692,0.405494,0.717464,1.62186,0.827619,0.756989,1.44414,0.870624,0.494681,0.648485,1.58432,0.497942,0.454438,1.16514,0.612777,0.380261,0.858951,0.389583,0.5625,1.12727,0.897436,1.07447,1.02174,0.72969,1.33515,0.845098,1.21429,0.846386,0.968045,1.1055,0.892727,,,,
0.878571,0.605042,1.19113,0.925532,0.36,0.908419,0.455377,0.809716,0.34715,0.525641,0.925104,0.871508,0.488462,0.44,0.790898,0.590081,0.340659,0.696329,1.67651,0.599048,0.713978,1.21935,0.762557,0.41383,0.552727,1.52507,0.499314,0.492308,1.20336,0.529335,0.558781,1.04882,0.460417,0.451923,0.936364,1.1337,1.04521,0.871739,0.893649,1.59563,1.02745,1.25862,1.14759,1.18985,1.13532,1.04,,,,
