PD2[][0],PD2[][1],PD2[][2],PD2[][3],PD2[][4],PD2[][5],PD2[][6],PD2[][7],PD2[][8],PD2[][9],PD2[][10],PD2[][11],PD2[][12],PD2[][13],PD2[][14],PD2[][15],PD2[][16],PD2[][17],PD2[][18],PD2[][19],PD2[][20],PD2[][21],PD2[][22],PD2[][23],PD2[][24],PD2[][25],PD2[][26],PD2[][27],PD2[][28],PD2[][29],PD2[][30],PD2[][31],PD2[][32],PD2[][33],PD2[][34],PD2[][35],PD2[][36],PD2[][37],PD2[][38],PD2[][39],PD2[][40],PD2[][41],PD2[][42],PD2[][43],PD2[][44],PD2[][45],PD2[][46],PD2[][47],PD2[][48],PD2[][49]
0.131361,-0.0487484,-0.219355,-0.161074,-0.212318,-0.315789,-0.0476189,-0.346715,0.0834697,0.0642856,-0.0974359,-0.230971,0.230769,0.110656,-0.0811169,-0.0766806,0.0586855,-0.0237248,-0.043662,0.0715026,0.167866,0.125523,-0.0455928,0.22695,0.117166,-0.055773,-0.0210084,-0.0650306,0.151568,-0.146763,-0.103916,-0.136066,-0.0567228,-0.0638765,0.16171,0.0276338,-0.179949,0.157801,0.0767195,-0.166139,0.264432,-0.0338462,0.0332326,-0.144357,-0.0762125,-0.160748,0.0541872,-0.023861,-0.030023,-0.144033
0.183432,0.0856389,-0.0516128,-0.208054,-0.212318,-0.356725,-0.0276854,-0.419708,-0.0638298,-0.142857,-0.166667,-0.32021,0.0131332,-0.0471312,-0.00398929,-0.132353,0.0786384,-0.112693,0.00985907,0.119171,0.0779378,0.0432358,-0.037994,0.20331,0.147139,-0.0117418,-0.130252,-0.0245399,0.0313587,0.0877699,-0.0165663,-0.195082,0.132353,0.118943,0.165427,0.120898,-0.0398458,-0.10461,0.0357142,-0.15981,0.251397,-0.0676924,0.0876133,-0.144357,0.0323325,-0.0205607,0.00492599,0.0650759,0.12933,-0.187243
0.0177515,0.146245,-0.00322591,-0.228188,-0.215559,-0.207602,0.200443,-0.233577,-0.14239,-0.0928573,-0.11282,-0.370079,-0.0581614,-0.0184428,-0.0585105,-0.0777311,0.0809859,-0.1293,0.0338027,0.0113989,0.0803358,0.0153417,-0.0486323,0.0626476,0.0531335,0.0450097,-0.00420171,-0.0564417,0.135888,0.26187,0.0707832,-0.332787,0.355042,0.185022,0.150558,0.0172712,-0.0449872,-0.260638,-0.0211641,-0.0601265,0.234637,0.0492308,-0.0483385,-0.0656168,-0.108545,0.0336449,-0.00738928,0.0390455,0.147806,-0.0329218
-0.235503,0.259552,0.248387,-0.140939,-0.303079,0.0760235,0.459579,-0.131387,-0.279869,-0.171429,-0.0358974,-0.375328,0.0656659,-0.168033,-0.0704786,-0.0441178,0.0152581,0.0118624,0.0887324,-0.0134715,0.10072,-0.0362621,0.156535,0.0957445,-0.0599455,0.00195684,-0.0644258,-0.0380367,0.339721,0.316547,0.155121,-0.280328,0.203781,0.103524,0.122677,-0.00518135,0.0385604,-0.115248,-0.0277779,0.143987,0.275605,-0.110769,-0.039275,-0.0997376,-0.00461891,0.0373832,0.135468,0.114968,0.0300231,0.0288066
-0.121894,0.241107,0.380645,-0.0939596,-0.400324,0.0818713,0.342193,-0.30292,-0.325696,0.0607143,-0.0230769,-0.181102,-0.0919325,-0.188525,-0.0877659,-0.0567228,-0.126761,-0.0142348,0.0690139,0.00932643,0.0767387,-0.0739191,0.224924,0.125295,-0.0108992,0.113503,-0.102241,-0.0576686,0.37108,0.115108,0.167169,-0.165574,-0.0126051,0.0286345,0.16171,0,-0.0874036,0.0407801,0.0701057,0.232595,0.0353817,-0.0615384,0.1571,-0.0314961,0,-0.0261681,0.172414,0.110629,0.0923788,-0.0288066
-0.152663,0.328063,0.270968,0.0402685,-0.183144,1.13e-07,0.052,-0.391,-0.336,0.178571,0.0717949,-0.110236,0.0469043,0.0245901,-0.0345744,-0.0892858,-0.153756,-0.069988,-0.0830986,0.00932643,0.116307,0.0223152,0.156535,0.0756502,0.00681196,0.0714285,-0.187675,-0.00613485,0.259582,-0.0273382,-0.0210844,-0.0278688,-0.142857,0.00881057,0.0557621,-0.0656304,-0.102828,0.0319149,0.0859788,0.0648734,-0.0260708,-0.0707692,0.299094,0.062992,0.110855,-0.0934579,0.229064,-0.0347071,-0.0230947,0.170782
-0.0863905,0.338603,-0.0387096,0.0570471,-0.141005,-0.0175437,-0.105205,-0.346715,-0.217676,0.153571,0.0846155,-0.115486,-0.0168855,0.10041,-0.030585,-0.128151,-0.220657,-0.131672,-0.133803,-0.0186528,0.17506,0.00836825,0.12614,0.0614657,-0.0326975,-0.022505,-0.156863,0.0674848,0.182927,-0.138129,-0.0617471,0.0442623,-0.203782,0.0616741,0.137546,0.172712,-0.0192801,-0.00354619,0.0634919,-0.0617088,-0.0148976,0.107692,0.0694864,0.322835,0.0554273,-0.213084,0.0788177,-0.0650758,-0.0600461,0.0390947
0.0437871,0.317523,-0.187097,0.144295,-0.0178281,-0.0935673,-0.133998,-0.430657,-0.096563,-0.171429,0.130769,-0.104987,0.125704,-0.0163935,0.170213,-0.165966,-0.131455,-0.074733,-0.122535,-0.00829012,0.308154,0.0948396,0.194529,-8.69e-08,-0.00136237,0.0841487,-0.190476,0.18773,0.168989,0.0345325,-0.0662651,0.0688524,0.00840336,0.0903085,0.189591,0.357513,0.0591261,-0.161347,-0.0291005,-0.170886,-0.0428306,0.178462,-0.00604236,0.391076,0.0554273,-0.218692,-0.135468,-0.130152,-0.0923788,0.0843621
0.152663,0.217391,-0.325806,0.0469799,0.0470017,-0.0263158,-0.10299,-0.277372,0.0572831,-0.314286,0.205128,-0.199475,-0.0206379,0.0368851,0.218085,-0.237395,-0.131455,-0.0616845,-0.0901408,-0.049741,0.297362,0.175732,0.00151961,-0.161939,-0.0340599,0.0704501,-0.12465,0.147239,0.144599,0.151079,-0.0557228,-0.227869,0.191176,0.0814979,0.172862,0.364421,0.132391,-0.0797872,0.00661377,-0.155063,-0.00931108,0.301538,-0.283988,0.427821,-0.117783,-0.157009,-0.17734,-0.253796,-0.108545,0.139918
0.202367,0.235837,-0.329032,-0.278523,0.0405188,0.245614,-0.0210409,-0.116788,-0.139116,-0.432143,0.164103,-0.188976,0.136961,-0.204918,0.234043,-0.173319,-0.0516432,0.098458,-0.0211269,-0.0725389,0.345324,0.189679,0.155015,-0.132388,0.0463216,0.105675,-0.0476191,0.117792,0.19338,0.0532375,0.001506,-0.188525,0.107143,0.0264317,0.247212,0.267703,0.365039,0.070922,0.0105819,0.0253165,-0.00372439,0.104615,-0.347432,0.270341,0.0808315,-0.140187,-0.160099,-0.208243,-0.117783,0.123457
0.0130178,0.083004,-0.351613,-0.352349,-0.0632091,0.312865,-0.0121816,-0.233577,-0.0867431,-0.0964286,0.130769,-0.0708661,0.0318948,-0.237705,0.214096,-0.0640757,0.0399059,0.0569397,0.00140842,-0.0528497,0.226619,0.119944,0.133739,0.0307327,0.013624,-0.0205481,0.0308123,0.0907977,0.104529,-0.0302158,0.0963855,-0.137705,-0.0651261,0.0925111,0.174721,0.126079,0.367609,0.0921986,-0.0542329,0.14557,-0.117318,0.116923,-0.129909,-0.0419948,0.163972,-0.192523,-0.113301,-0.0477224,-0.103926,-0.0144034
-0.128994,0.183136,-0.332258,-0.208054,-0.0664507,0.266082,-0.0697674,-0.0985402,-0.109656,-0.0964286,-0.00769224,-0.0787401,0.0393996,-0.213115,0.0545215,0.0756302,0.076291,-0.0557532,-0.059155,0.0787565,0.0995205,0.103208,0.0835865,0.0756501,0.145777,-0.0489237,0.0308123,0.0503068,-1.31e-07,-0.00432,0.0964,-0.170492,-0.092437,-0.0176211,-0.0111525,-0.129534,0.327764,0.152482,0.05291,0.140823,-0.0540038,0.212308,0.148036,-0.265092,0.147806,-0.119626,-0.135468,-0.0151844,-0.034642,-0.0205761
-0.112426,0.172596,-0.109677,-0.114094,-0.13128,0.116959,-0.111849,0.0291971,-0.126023,0.0964286,-0.164102,-0.120735,0.00938079,-0.235656,-0.0784574,0.211134,-0.00469501,0.0545672,-0.153521,0.117098,0.0395684,-0.0753139,0.0303951,0.0614657,0.155313,-0.0381606,0.102241,-0.0625765,-0.0470384,-0.0201438,0.207831,-0.0819673,-0.105042,-0.136564,0.035316,-0.115717,0.155527,0.0425532,0.15873,0.00474684,-0.0782124,0.366154,0.202417,-0.0629921,0.0669746,-0.0803738,-0.256158,-0.0347071,0.124711,-0.22428
-0.0106508,0.0935441,0.109677,0.0771813,-0.0956239,-0.0672515,0.0343302,0.0109489,-0.0409166,0.296429,-0.210256,-0.136483,-0.208255,-0.319672,-0.0997339,0.279412,0.00704212,0.166074,-0.24507,0.129534,0.206235,-0.140865,0.227963,0.0212765,0.159401,0.0587083,0.0364145,-0.0601226,-0.010453,0.0388489,0.123494,0.0196721,0.0315126,-0.127753,0.0315985,-0.0552677,-0.173522,-0.108156,0.0330688,-0.246835,0.0148976,0.356923,0.259819,0.0708662,-0.0577367,0.0336449,-0.174877,0.0412149,0.226328,-0.3107
0.230769,0.117259,0.219355,0.151007,-0.163695,-0.116959,0.0299004,-0.0437956,0.168576,0.364286,-0.325641,-0.178478,-0.148218,-0.231557,-0.118351,0.164916,-0.115024,0.166074,-0.140845,0.0839378,0.18705,-0.104602,0.12614,-0.174941,0.144414,0.118395,-0.00840341,-0.0294478,-0.0331011,0.153957,-0.0150603,-0.180328,-0.0903361,-0.189427,-0.0408922,0.029361,-0.293059,-0.241135,0.0423279,-0.35443,-0.0428305,0.104615,-0.0332325,0.149606,-0.152425,0.0467291,-0.0541872,0.0477224,0.244804,-0.257202
0.427219,0.151515,0.290323,0.0536914,-0.345219,-0.0789473,-0.00553704,0.193431,0.11293,0.282143,-0.223077,-0.217848,-0.0881802,-0.184426,-0.0531913,0.057773,-0.161972,0.131673,-0.170422,-0.0943006,0.254197,-0.0585773,0.151976,-0.1513,0.212534,0.0958904,0.0672269,0.0711657,0.0888501,0.0762591,-0.0783132,-0.196721,-0.0714286,-0.0484581,-0.0185874,-0.0984456,-0.0784062,-0.244681,-0.00396831,-0.34019,-0.0670391,-0.107692,-0.108761,0.123359,-0.133949,0.00934585,0.100985,0.0824296,0.180139,-0.193416
0.415385,0.0777337,0.00967738,0.036913,-0.461912,-0.0350876,-0.0675525,0.211679,0.256956,0.271429,0.048718,-0.152231,0.0206378,0.0450819,0.00664911,-0.0934874,-0.0915493,0.130486,-0.240845,-0.203109,0.23741,0.037657,0.211246,-0.0567376,0.122616,-0.05773,0.0322128,0.179141,0.184669,0.0474821,-0.0617469,-0.0459016,-0.0315126,0.162996,-0.113383,-0.0759931,0.29563,-0.241135,-0.0238095,-0.21519,-0.0558659,-0.138462,-0.123867,-0.0577429,-0.039261,-0.192523,0.275862,0.0368765,-0.0669746,-0.246914
0.327811,-0.0698286,-0.135484,-0.0704696,-0.312804,0.0526317,-0.187154,0.408759,0.135843,0.110714,0.0897437,-0.186352,-0.0281426,0.133197,-0.0106382,-0.198529,-0.00352115,0.0806644,-0.178873,-0.110881,0.0791367,0.145049,0.141337,-0.0224587,0.147139,-0.00782786,-0.0378151,0.0883437,0.149826,0.0129497,0.0210843,0.0147541,0.0756301,0.222467,-0.163569,-0.0587219,0.437018,-0.0744681,0.137566,0.0142406,0.163873,-0.144615,-0.123867,0.047244,-0.191686,-0.203738,0.344828,-0.104121,-0.147806,-0.146091
0.263905,-0.119895,-0.135484,0.0134229,-0.23825,0.102339,-0.24474,0.459854,-0.145663,0.135714,0.0358975,-0.28084,-0.200751,-0.0348361,0.0531915,-0.22479,-0.0410799,0.0948993,-0.139437,-0.143005,0.00839331,0.0418409,0.098784,-0.0153665,0.160763,-0.0489238,0.022409,-0.0319018,-0.0574913,-0.0820144,0.0978915,0.209836,0.0630251,0.134361,-0.193309,0,0.475578,-0.0762412,0.28836,0.0379748,0.299814,-0.04,-0.163142,0.181102,-0.0461893,-0.127103,0.26601,-0.342733,-0.187067,0.0164609
0.107692,-0.101449,-0.151613,-0.0369126,-0.102107,0.137427,0.0143965,0.434307,-0.394435,0.242857,-0.138461,-0.354331,-0.410882,-0.211066,0.0531916,-0.0966386,-0.0058687,0.0308423,-0.116901,-0.0797926,0.0191847,-0.0111575,0.127659,0.00945623,0.220708,0.00391382,0.0168066,-0.103067,-0.0609757,-0.0992804,0.128012,0.311475,0.109244,0.0242292,-0.0576209,-0.00518135,0.250643,-0.163121,0.212963,0.0205696,0.214153,-0.0123075,-0.0332327,0.199475,-0.127021,0.0448599,0.251231,-0.399132,-0.228637,0.0802469
-0.043787,0.109354,-0.116129,-0.0335569,-0.0599676,0.00584795,0.0431895,0.171533,-0.384615,0.210714,-0.346154,-0.304462,-0.208255,-0.372951,0.082447,-0.0147059,-0.110329,0.0521946,-0.00281695,-0.0300518,-0.00479616,-0.0167364,-0.0349545,0.0851062,0.23297,-0.0273973,-0.0238097,-0.123926,-0.0923345,-0.0834531,0.216867,0.322951,-0.109244,-0.0132158,-0.0204461,0.134715,0.0552699,-0.0921986,0.0462962,-0.0427214,0.156425,-0.144615,-0.0694865,0.16273,0.242494,0.0672899,0.0344826,-0.305857,-0.147806,0.160494
-0.0508876,0.225296,-0.0225807,-0.033557,-0.076175,-0.0175439,0.266888,0.156934,-0.361702,0.0714285,-0.297436,-0.24147,-0.365854,-0.364754,0.0159576,-0.00210088,-0.2277,-0.0510082,-0.132394,0.0880829,0.00479616,0.128312,-0.221885,0.186761,0.23842,-0.0156556,-0.0182074,-0.0527607,-0.0923345,0.0762592,0.221385,0.162295,-0.197479,0.0550662,0.00929359,0.138169,0.159383,-0.125886,-0.0873016,-0.132911,0.0372439,-0.147692,0.042296,0.0656166,0.397229,0.0560748,-0.110838,-0.0976138,-0.0138568,0.119342
0.133728,0.325428,-0.154839,0.107383,-0.115073,-0.108187,0.286822,0.040146,-0.139116,-0.139286,-0.0974359,0.0026248,-0.317073,-0.254098,-0.00265942,-0.00735296,-0.144366,0.0213524,-0.188732,0.120207,0.105516,0.244073,-0.264438,0.0650117,0.246594,-0.0645793,-0.00700288,-0.0564416,0.0174215,0.133813,0.131024,-0.0704918,-0.195378,-0.0176211,-0.0185874,0.246978,0.233933,-0.0478723,-0.239418,-0.197785,-0.00931098,-0.0492307,0.18429,0.0367453,0.26097,-0.0261682,-0.113301,-0.0347071,-0.0715936,-0.020576
0.0840236,0.0513834,0.0645161,-0.221476,-0.147488,-0.125731,0.125138,-0.135036,-0.0801964,-0.25,-0.271795,0.139108,-0.275797,-0.233607,0.0132979,-0.0535715,-0.0938969,-0.00830361,-0.167606,0.108808,0.0959233,0.330544,-0.328268,0.0248227,0.163488,-0.000978529,-0.0336135,-0.0662576,0.155052,0.188489,0.0286144,-0.27541,-0.241597,0.103524,-0.394052,0.0397237,0.2018,0.0212765,-0.325397,-0.177215,0.35568,-0.101538,0.120846,0.0472441,-0.030023,-0.0336448,-0.0615763,-0.00867672,-0.0207852,-0.0679013
0.214201,0.104084,0.464516,0.171141,-0.056726,0.0555555,0.0498339,0.372263,-0.106383,-0.175,-0.235897,0.461942,-0.317073,0.188524,0.0332449,-0.0567227,-0.0305165,-0.0225384,-0.128169,-0.00207253,0.0791367,0.14226,-0.208207,0.0437352,0.0640327,-0.0714286,0.154062,0.00858898,0.0975608,0.194245,-0.137048,0.0622951,0.0273109,0.548458,-0.0873605,0.321244,0.53599,0.549645,0.346561,0.333861,1.21043,0.135385,0.416918,-0.0314963,0.0646651,-0.0186916,-0.0443351,-0.0585682,0.113164,-0.102881
0.469823,0.667984,1.00323,0.503356,0.397083,0.362573,0.565892,1.04745,0.0671032,0.428571,0.235897,0.687664,0.350844,0.678279,-0.107713,0.0210084,-0.0575118,-0.0984578,-0.26338,-0.0932643,-0.0959232,0.16318,-0.0471125,0.0059101,0.0667576,-0.0362037,0.183473,0.0662578,0.0156793,0.0978418,-0.253012,0.736066,0.810924,1.12775,0.927509,0.994819,1.1401,1.40426,1.05026,1.2769,2.01676,0.64,0.586103,0.370079,0.461894,0.188785,-0.0295568,-0.0477224,0.0854503,-0.0884774
0.798817,1.50856,1.38387,0.969799,1.04862,0.704678,0.986711,1.39051,0.626841,1.04643,0.771795,0.913386,0.951219,1.03074,0.00265972,0.109244,0.00469483,-0.0391458,0.101408,-0.11399,-0.0875299,0.525802,0.104863,0.117021,0.047684,0.0763208,0.166667,0.0625768,0.261324,0.00719443,-0.170181,1.48033,1.61134,1.77753,1.74535,1.70294,1.81362,2.12057,1.81746,2.14082,2.48417,1.17538,0.939577,1.02625,1.32564,0.431776,-0.00246317,-0.125813,0.106236,-0.0720165
1.3432,1.90382,1.34194,1.19128,1.61588,0.988304,1.46733,1.5438,1.05237,1.57857,1.16154,1.04724,1.15009,1.19672,0.255319,0.327731,0.226526,0.170819,0.839436,0.249741,0.241007,1.053,0.151976,0.257683,0.128065,0.473581,0.285714,0.354601,0.738676,0.342446,0.0120482,1.88525,2.02101,2.06388,2.42751,2.14853,2.32391,2.31383,2.42328,2.73101,2.79888,1.38769,1.21752,1.4147,1.93303,0.747663,-0.046798,-0.099783,0.145497,-0.069959
1.53254,2.04875,1.16129,1.4094,1.58671,1.16667,1.46955,1.42701,1.21931,1.62857,1.3359,1.19685,1.41651,1.09221,0.968085,0.695378,0.680751,0.402135,1.65775,0.718135,0.833333,1.70293,0.419453,0.498818,0.39782,0.971624,0.669468,0.833129,1.20209,0.70072,0.24247,1.69672,2.08193,1.63436,2.74164,2.23834,2.55527,2.16312,2.45635,2.80222,2.54004,1.39385,1.16616,1.46982,1.86836,0.921495,0.00985209,-0.0932754,0.0969977,-0.0514403
1.35266,1.66667,0.893548,1.05034,1.46677,1.25146,1.16833,0.883212,1.06874,1.23214,1.05641,1.02625,1.37523,0.877049,1.49202,1.10609,1.06338,0.728351,2.28592,0.93057,1.32134,2.05579,0.662614,0.717494,0.828338,1.6184,1.02661,1.16319,1.81533,1.0705,0.495482,1.30656,1.54622,1.55286,2.20818,1.74439,2.45887,1.78191,2.02116,2.37184,2.15829,1.03077,1.06949,1.09974,1.5843,0.891589,-0.118227,0.021692,0.00692829,-0.0823043
1.17988,1.27931,0.909677,1.30873,0.990276,1.07895,0.530454,0.890511,0.878887,0.782143,0.884615,0.745407,0.962476,0.944672,1.7367,1.36765,1.19953,1.02491,2.44366,1.03523,1.47962,1.80474,0.866261,0.913711,1.25749,1.9501,1.42297,1.34479,1.90244,1.36691,0.855422,1.20984,1.03992,1.53084,1.97955,1.75648,2.35219,1.57447,1.87169,2.0807,2.23277,0.870769,0.918429,0.860892,1.18014,0.699065,-0.307882,0.169197,-0.0254042,-0.0781892
1.09941,0.968379,1.07097,1.52013,1.08428,1.10526,0.66113,0.857664,0.666121,0.382143,0.969231,0.603675,1.03002,0.739754,1.4867,1.30777,0.913145,1.01186,1.95775,0.871503,1.26259,1.44909,0.920973,0.643026,1.34741,2,1.63305,1.4773,1.62369,1.43165,0.878012,0.904918,0.911765,1.64978,2.17658,1.95682,2.16324,1.81206,1.5754,1.79114,2.01117,1.00308,0.58006,0.902887,1.06236,0.633645,-0.357143,0.281996,-0.0762125,0.133745
1.18462,0.7444,1.05161,1.70134,1.09076,1.30994,0.844962,0.587591,0.787234,0.507143,1.12051,0.456693,0.774859,0.735656,0.949468,1.03676,0.671361,0.867141,1.58732,0.544041,0.92566,1.13529,0.882979,0.543735,1.35559,1.70352,1.47059,1.37423,1.45296,1.29065,0.817771,0.906557,0.815126,1.53084,1.85502,1.70984,2.04627,1.60461,1.40344,1.45095,1.56425,0.926154,0.564955,1.16535,1.10393,0.568224,-0.229064,0.0694144,-0.127021,0.131687
1.25325,0.43083,0.732258,1.7651,0.909238,1.19298,0.911407,0.434306,0.620295,1.01071,1.11026,0.635171,0.831144,0.528688,0.655585,0.77521,0.658451,0.803084,1.46479,0.284974,0.592326,0.927476,0.841945,0.447991,1.41144,1.63307,1.41176,1.33988,1.31533,1.28777,0.781627,1.09672,0.897059,1.2467,1.58364,1.53195,1.74679,1.51596,1.28836,1.29114,1.54749,0.84,0.555891,1.2231,1.07159,0.628038,-0.0640394,0.0238612,-0.221709,0.148148
1.15148,0.528327,0.53871,1.35571,0.656402,1.20468,0.909192,0.284672,0.528642,1.625,1.00256,1.00525,1.12758,0.510246,0.74867,0.618697,0.727699,0.556347,1.30282,0.360622,0.545564,1.06695,0.928572,0.582742,1.45095,1.54599,1.2591,1.55951,0.972125,1.13237,0.599398,1.19508,0.894958,0.955947,1.70446,1.56995,1.65681,1.43794,1.31085,1.0807,1.31285,0.661538,0.398791,0.947506,0.792148,0.62243,0.194581,-0.180043,-0.0623556,-0.00823037
1.10888,1.07115,0.596774,1.16107,0.649919,1.19006,0.763012,0.324818,0.486088,1.70357,0.861539,0.876641,1.13133,0.563524,0.847075,0.730042,0.802817,0.465006,1.16479,0.455959,0.52518,1.08508,1.02584,0.482269,1.33515,1.51957,1,1.52025,0.799651,0.956835,0.287651,1.23279,0.886554,1.00661,1.90706,1.68912,1.5347,1.23759,1.21032,0.795886,1.27747,0.273846,0.589124,0.755905,0.642032,0.693458,0.268473,-0.143167,-0.124711,-0.139918
1.20828,1.37418,1.08064,0.922819,0.465154,0.98538,0.51495,0.587591,0.567921,1.61429,0.551282,0.472441,1.16886,0.727459,0.889628,0.74895,0.835681,0.614472,1.1507,0.629015,0.569544,1.05579,0.87538,0.536643,1.12807,1.61155,1.007,1.52515,0.662021,0.958273,0.349398,1.34426,0.844538,0.638767,1.82714,1.89983,1.67224,0.80851,1.02645,1.08228,1.53445,0.0553846,0.380665,0.677165,0.732102,0.583178,0.221675,-0.156182,-0.0946883,-0.248971
1.19882,1.62187,1.20645,1.27181,0.727715,0.909357,0.576966,0.609489,0.597381,1.16786,0.333333,0.338583,1.09006,0.741803,0.928192,0.786765,0.798122,0.852906,0.946479,0.796891,0.749401,0.993027,0.841945,0.321513,0.896458,1.82192,0.992997,1.57423,0.635888,0.882014,0.332831,1.07213,1.05042,0.812775,2.07807,2.08808,1.74165,0.780142,1.09127,1.46519,1.62756,0.190769,0.202417,0.356955,0.951501,0.51215,,,,
1.14911,1.47167,1.12903,1.55705,0.769854,1.09357,0.674419,0.689781,0.803601,0.939286,0.4,0.141732,0.831144,1.09836,0.607713,0.741596,0.849765,0.89917,0.867605,0.752331,0.854916,0.863319,0.977203,0.43026,0.773842,1.7045,0.907563,1.46994,0.689895,0.976979,0.349398,1.12951,0.913865,0.874449,1.89219,1.82729,1.98972,0.643617,1.06349,1.625,1.69274,0.258462,0.166163,0.370079,0.905312,0.435514,,,,
0.921893,1.26087,0.938709,1.72483,0.815235,1.10819,0.503876,0.850365,0.479542,0.875,0.492308,0.338583,1.14634,0.928279,0.43883,0.57458,0.807512,1.09964,0.956338,0.585492,0.743405,0.74198,1.19301,0.535461,1.02044,1.9227,0.973389,1.27485,0.773519,1.07338,0.448795,1.1377,1.04202,1.0022,1.56134,1.48877,1.99743,0.693262,1.11111,1.61076,1.63501,0.683077,0.287009,0.475066,0.960739,0.465421,,,,
0.84142,0.833992,0.506452,1.15772,0.575365,1.29532,0.452935,0.762773,0.495908,0.978571,0.607692,0.614173,1.21013,0.752049,0.460107,0.522059,0.678404,1.01068,1.1169,0.456995,0.784173,0.688982,1.16869,0.650118,1.35422,2,0.784314,1.12638,0.857143,0.890648,0.506024,1.29508,1.07353,1.17401,1.50743,1.37651,1.94859,0.852837,1.3254,1.60127,1.50838,0.938461,0.480362,0.388451,1.04157,0.411215,,,,
0.76568,0.797101,0.570968,0.885906,0.517018,1.30994,0.406423,1.0146,0.646481,0.732143,0.782051,0.619423,0.894934,0.461065,0.525266,0.573529,0.634977,0.934757,1.12253,0.548186,0.717026,0.609484,1.35258,0.565012,1.44414,1.83072,0.718487,0.953374,0.850174,0.715108,0.444277,1.20328,0.993697,1.12775,1.35688,1.16753,1.80591,0.950355,1.6336,1.51266,1.25698,0.686154,0.734139,0.514436,1.11547,0.51028,,,,
0.888757,0.776021,0.993548,0.516779,0.426256,1.25146,0.441861,1.20073,0.564648,0.746429,0.676923,0.48294,0.677298,0.366803,0.494681,0.638655,0.694836,0.871886,1.18592,0.459067,0.711031,0.74477,1.15501,0.635934,1.18256,1.73581,0.897759,1.04049,0.986063,0.546763,0.587349,1.1623,1.08613,1.11454,0.82342,1.16408,1.78663,1.01596,1.61376,1.63924,1.23277,0.489231,0.706948,0.608924,1.38568,0.379439,,,,
0.789349,0.765481,1.06129,0.724832,0.594814,1.21345,0.506091,1.11679,0.561375,0.614286,0.407692,0.4042,0.512195,0.348361,0.644947,0.928571,0.666666,0.894425,1.10704,0.611399,0.86331,0.829846,0.87386,0.640662,1.20845,1.81018,0.876751,1.08957,0.982578,0.464748,0.573795,1.05246,1.31302,1.17841,0.804833,1.31952,1.74936,0.969858,1.46958,1.72943,1.35382,0.498462,0.586103,0.590551,1.2448,0.37757,,,,
0.697041,0.781291,0.987097,0.895973,0.679092,0.973684,0.663344,0.985402,0.518821,0.353571,0.182051,0.377953,0.587242,0.620901,0.638298,1.02206,0.83216,0.714117,1.09859,0.615544,0.881295,0.981869,0.726443,0.699764,1.09809,1.68297,0.9986,1.1816,1.06794,0.605756,0.444277,0.901639,1.22689,0.997797,1.01301,1.55613,1.79692,0.849291,1.01455,1.48892,1.62756,0.335385,0.592145,0.587927,0.836028,0.261682,,,,
0.460355,0.828722,0.964516,0.973154,0.623987,0.672515,0.836102,0.69708,0.250409,0.1,0.238462,0.446194,0.737336,0.584016,0.670213,1.15441,0.755868,0.734283,1.29014,0.638342,0.847722,0.998605,0.955927,0.795508,1.08174,1.61057,1.11064,1.2135,1.08537,0.621583,0.268072,0.729508,1.39706,0.885463,1.03346,1.30052,1.48586,0.932624,0.833333,1.19462,1.56425,0.464615,0.694864,0.443569,0.775982,0.342056,,,,
0.768047,0.567852,0.841936,0.734899,0.432739,0.692983,1.03322,0.379562,0.289689,0.103571,0.405128,0.427822,0.898687,0.557377,0.797873,1.1313,0.698357,0.584816,1.43521,0.521243,0.77578,0.910739,0.851064,0.756501,1.20981,1.90802,1.03221,1.27975,1.09408,0.8,0.331325,1.00164,1.29622,0.79956,1.22119,1.19516,1.24936,0.992908,0.730159,1.0807,1.52886,0.566154,0.740181,0.469816,0.750577,0.379439,,,,
0.791716,0.694335,0.890322,0.661074,0.416532,0.573099,1.11074,0.470803,0.469722,0.217857,0.7,0.574803,0.819887,0.360656,0.864362,0.908614,0.672535,0.539739,1.43662,0.553368,0.730216,0.83682,1.12614,0.536643,1.3188,1.84051,1.03781,1.26135,1.12195,0.87482,0.364458,1.06721,0.918067,0.821586,1.21004,0.882556,1.12468,1.08865,0.955026,1.06804,0.985102,0.538462,0.761329,0.650919,0.845266,0.428037,,,,
0.71361,0.928854,0.73871,0.620806,0.45543,0.690059,0.887044,0.594891,0.358429,0.585714,1,0.740157,0.75985,0.504098,0.902926,0.726891,0.489437,0.372479,1.43099,0.381347,0.641487,0.857741,1.15198,0.457447,1.08719,1.88845,0.94958,1.07239,1.0784,0.751079,0.465361,1.04098,0.882353,1.1696,1.06877,0.955095,1.21979,1.23582,1.05556,1.01108,0.836127,0.704615,0.564955,0.637795,0.838337,0.314019,,,,
1.02367,0.68643,0.829032,0.402685,0.792545,0.915205,0.787376,0.678832,0.486088,0.921429,0.751282,0.7979,0.707317,0.581967,0.985373,0.657563,0.392019,0.391459,1.35493,0.459067,0.670264,0.885635,0.954407,0.5,0.910082,1.95597,0.795518,1.09939,0.851916,0.838849,0.513554,1.07213,0.760504,1.0815,1.0948,1.00864,1.47558,1.03369,1.05291,1.21203,1.05214,0.652308,0.501511,0.632546,0.690531,0.293458,,,,
